Historic Coal Production Data: 2006
Source: The U.S. Energy Information Administration (EIA) and the U.S. Mine Safety and Health Administration

Year	MSHA ID	Mine Name	Mine State	Mine County	Mine Basin	Mine Status	Mine Type	Company Type	Operation Type	Operating Company	Operating Company Address	Union Code	Production (short tons)	Average Employees	Labor Hours
2006	3608637	No 1 Slope	Pennsylvania (Anthracite)	Northumberland	Appalachia Northern	Temporarily closed	Underground	Indepedent Producer Operator	Mine only	F K Z Coal Inc	"672 Bear Valley Ave., Shamokin, PA 17872"		25	3	483
2006	3608708	Locust Summit Strip	Pennsylvania (Anthracite)	Northumberland	Appalachia Northern	Temporarily closed	Surface	Contractor	Mine only	Keystone Anthracite Company In	"132 E Main St, Girardville, PA 17935"		"15,896"	1	"3,022"
2006	3608822	Sioux Bank	Pennsylvania (Anthracite)	Northumberland	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Preparation Plant	Black Diamond Mining Inc.	"P O Box 139, Elysburg, PA 17824"		0	3	"5,956"
2006	3609179	Locustdale Strip Mine	Pennsylvania (Anthracite)	Northumberland	Appalachia Northern	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	W T Fetterolf Coal Co	"3092 Main St., Locustdale, PA 17945"		"30,415"	4	"4,753"
2006	3609348	No. 1 Strip	Pennsylvania (Anthracite)	Northumberland	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Last Time Coal Co.	"Rr 1, Box 426, Shamokin, PA 17872"		"3,806"	2	"1,445"
2006	3609351	West End	Pennsylvania (Anthracite)	Northumberland	Appalachia Northern	Mine closed by MSHA	Surface	Indepedent Producer Operator	Mine only	J J & W Coal	"121 New Philadelphia Rd, Kaska, PA 17959"		"12,025"	3	"1,160"
2006	3609441	Shamokin Stripping	Pennsylvania (Anthracite)	Northumberland	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Muscara Coal	"1919 W. Norwegian St., Pottsville, PA 17901"		"2,849"	1	880
2006	3609455	Smc Coal Co.	Pennsylvania (Anthracite)	Northumberland	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Smc Coal Company	"2030 Tioga St., Coal Township, PA 17866"		221	2	670
2006	3601760	#14 Plant	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Mine closed by MSHA	Surface	Indepedent Producer Operator	Preparation Plant	Lehigh Coal & Naviga	"P.O. Box 311, Tamaqua, PA 18252"	United Mine Workers of America	0	14	"22,882"
2006	3601770	Tamaqua Breaker	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Preparation Plant	"South Tamaqua Coal Pockets, In"	"804 West Penn Pike, Tamaqua, PA 18252"		0	11	"23,537"
2006	3601818	R S & W Drift	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Mine only	R S & W Coal Company Inc	"207 Creek Road, Klingerstown, PA 17941"		"23,327"	8	"8,400"
2006	3601826	Direnzo Breaker	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Preparation Plant	Direnzo Coal Company	"1389 Bunting St, Pottsville, PA 17901"		0	6	"8,668"
2006	3601826	Direnzo Breaker	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Preparation Plant	Direnzo Coal Company	"1389 Bunting St, Pottsville, PA 17901"		0	2	"3,715"
2006	3601840	Lucianna Bank	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Preparation Plant	Ginther Coal Company	"P.O. Box 989, Pottsville, PA 17901"		0	2	"4,941"
2006	3601840	Lucianna Bank	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Preparation Plant	Ginther Coal Company	"P.O. Box 989, Pottsville, PA 17901"		0	2	"4,940"
2006	3601854	Hillside Breaker	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Preparation Plant	Hegins Mining Company	"290 Swatara Road, Zerbe Tremont, PA 17981"		0	2	"3,004"
2006	3601854	Hillside Breaker	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Preparation Plant	Hegins Mining Company	"290 Swatara Road, Zerbe Tremont, PA 17981"		0	2	"3,527"
2006	3601877	K & K Strip	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	K & K Coal Company	"133 Valley Furnace Ave, Port Carbon, PA 17965"		"40,792"	4	"7,061"
2006	3601954	Pine Creek Breaker	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Preparation Plant	Pine Creek Coal Company	"P.O. Box 100, Spring Glen, PA 17978"		0	6	"12,121"
2006	3601954	Pine Creek Breaker	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Preparation Plant	Pine Creek Coal Company	"P.O. Box 100, Spring Glen, PA 17978"		0	3	"5,195"
2006	3601965	Buck Run P-8 P-10	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Reading Anthracite Company	"P.O. Box 1200, Pottsville, PA 17901"	United Mine Workers of America	"12,199"	5	"8,066"
2006	3601966	New St Nicholas Breaker	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Preparation Plant	Reading Anthracite Company	"P.O. Box 1200, Pottsville, PA 17901"	United Mine Workers of America	0	4	"6,923"
2006	3601966	New St Nicholas Breaker	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Preparation Plant	Reading Anthracite Company	"P.O. Box 1200, Pottsville, PA 17901"	United Mine Workers of America	0	3	"6,923"
2006	3601977	Wadesville P-33	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Reading Anthracite Company	"P.O. Box 1200, Pottsville, PA 17901"	United Mine Workers of America	"42,273"	22	"33,701"
2006	3602014	Superior Coal Preparation Co-O	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Preparation Plant	Superior Coal Preparation Co-O	"184 Schwenks Rd, Hegins, PA 17938"		0	6	"10,853"
2006	3602053	R & D Coal Co. Inc.	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Temporarily closed	Underground	Indepedent Producer Operator	Mine only	R & D Coal Co. Inc.	"214 Vaux Ave, Tremont, PA 17981"		"13,665"	9	"13,799"
2006	3602073	Blaschak Breaker	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Preparation Plant	Blaschak Coal Corp	"P.O. Box 12, Mahanoy City, PA 17948"	United Mine Workers of America	0	36	"79,400"
2006	3602176	Mammoth Colliery	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Mine closed by MSHA	Surface	Indepedent Producer Operator	Mine only	Blaschak Coal Corp	"P.O. Box 12, Mahanoy City, PA 17948"		"2,981"	13	"18,815"
2006	3602189	Schuylkill Coal Processing	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Preparation Plant	Schuylkill Coal Processing Inc	"P.O. Box #134, Ashland, PA 17921"		0	7	"15,625"
2006	3605396	Peach Mt. Strip	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Reading Anthracite Co.	"P.O. Box 1200, Pottsville, PA 17901"		"2,847"	8	"11,994"
2006	3605518	Eagle Hill Strip	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Joseph Kuperavage Coal Company	"916 Park Ave, Port Carbon, PA 17965"		"4,983"	3	"3,204"
2006	3606384	Carbonite Filter Corporation P	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Preparation Plant	Carbonite Filter Corp	"P.O. Box 1, Delano, PA 18220"		0	9	"19,113"
2006	3606428	Tuscarora Coal Company	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Preparation Plant	Kuperavage Enterprises Inc	"P.O. Box 99, Middleport, PA 17953"		0	11	"22,356"
2006	3606602	Packer Stripping	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Shenandoah Mining Co.	"Rr 2 Box 25a, Shamokin, PA 17872"		"6,544"	2	"1,942"
2006	3606815	Whites Vein Slope	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Mine only	Tito Coal	"118 Fairview Lane, Williamstown, PA 17098"		"3,823"	5	"9,100"
2006	3607240	E O J Strip Mine	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	E O J Inc	"2401 Summer Valley Road, New Ringgold, PA 17960"		"8,589"	3	"6,703"
2006	3607276	Shermans Breaker	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Preparation Plant	Shermans Coal Company Inc	"P.O. Box 93, Elysburg, PA 17824"		0	6	"14,765"
2006	3607276	Shermans Breaker	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Preparation Plant	Shermans Coal Company Inc	"P.O. Box 93, Elysburg, PA 17824"		0	1	"1,640"
2006	3607576	Brockton Stripping	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Joseph Kuperavage Coal Company	"916 Park Ave, Port Carbon, PA 17965"		"11,326"	2	"2,252"
2006	3607630	Mine Hill Stripping	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	"Mine Hill Coal Co. #7, Inc."	"1415 Howard Ave., Pottsville, PA 17901"		777	1	710
2006	3607636	Midport Strip	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Joe Kuperavage Coal Co.	"916 Park Ave, Port Carbon, PA 17965"		"87,978"	7	"17,295"
2006	3607724	Tuscarora Mines & Minerals Cor	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Tuscarora Mines & Minerals Cor	"Box 131, Tuscarora, PA 17982"		"9,821"	2	"4,160"
2006	3607730	Hardway Strip	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Hardway Coal Company Inc	"44 Keystoker Lane, Schuylkill Hv, PA 17972"		"15,440"	4	"8,160"
2006	3607741	Rock Ridge No 1 Slope	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine only	B & B Coal Company	"225 Main Street, Joliett Tremo, PA 17981"		"16,266"	7	"12,285"
2006	3607758	Jett Stripping	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Jett Contracting Company	"P O Box 243, 231 Winfield, Brockton, PA 17925"		"3,522"	2	"2,534"
2006	3607805	W M P I	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Preparation Plant	Waste Management & Processors	"P.O. Box K, Frackville, PA 17931"		0	17	"32,220"
2006	3607805	W M P I	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Preparation Plant	Waste Management & Processors	"P.O. Box K, Frackville, PA 17931"		0	16	"32,219"
2006	3607806	Tremont Stripping	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Michael Coal Company Inc.	"P.O. Box 11, Tremont, PA 17981"		"48,797"	3	"7,871"
2006	3607892	Auburn Preparation Plant	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Preparation Plant	Stoudt's Ferry Preparation Com	"P.O. Box 279, St Clair, PA 17970"		0	2	"3,925"
2006	3607892	Auburn Preparation Plant	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Preparation Plant	Stoudt's Ferry Preparation Com	"P.O. Box 279, St Clair, PA 17970"		0	2	"3,925"
2006	3607979	St Nicholas Cogeneration Plant	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Preparation Plant	Schuylkill Energy Resources In	"P.O. Box 112, Shenandoah, PA 17976"		0	14	"33,947"
2006	3608034	Mountaintop Strip	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Mountaintop Coal Mining Inc	"P.O. Box 183, Elysburg, PA 17824"		"4,298"	4	"8,840"
2006	3608140	Bell Corp	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Bell Corp	"739 Broad Street, Tuscarora, PA 17982"		"2,314"	2	580
2006	3608299	No 2 Slope	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Mine only	Little Buck Coal Company	"57 Lincoln Road, Pine Grove, PA 17963"		"4,840"	6	"8,580"
2006	3608337	Red Oak Mine	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	White Pine Coal Company Inc	"P.O. Box 119, Ashland, PA 17921"		"13,340"	6	"11,023"
2006	3608341	Primrose Slope	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Mine only	D & D Coal Company	"409 West Centre St., Donaldson, PA 17981"		"1,521"	3	"5,831"
2006	3608346	Orchard Slope	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Mine only	Orchard Coal Company	"214 Vaux Ave., Tremont, PA 17981"		"11,931"	9	"17,512"
2006	3608385	Rodino Breaker	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Gale Mining Company	"1441 Oak Rd., Pottsville, PA 17901"		526	5	"1,713"
2006	3608494	Good Spring South	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	No 1 Contracting Corporation	"49 S Main St., Ashley, PA 18706"	United Steel Workers	"22,814"	5	"7,575"
2006	3608516	North Mahanoy Strip	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	"Keystone Anthracite, Inc."	"132 E. Main Street, Girardville, PA 17935"		"9,540"	1	"3,121"
2006	3608534	Reevesdale #1	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Reilly Mineral Resources Inc	"P.O. Box 989, Pottsville, PA 17901"		"50,053"	3	"4,000"
2006	3608581	Girard Breaker	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Preparation Plant	Reading Anthracite Company	"P.O. Box 1200, Pottsville, PA 17901"	United Mine Workers of America	0	19	"36,348"
2006	3608613	Silverton Stripping	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Selkirk Enterprises Llc	"10 Gilberton Rd, Gilberton, PA 17934"		"55,447"	5	"9,810"
2006	3608681	Mary - D Stripping	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	J C Coal Inc	"P.O. Box 161, Minersville, PA 17954"		841	1	240
2006	3608684	Shenandoah Strip	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Hynoski Brothers Excavating In	"421 Meyers St, Centralia, PA 17921"		"20,712"	2	"4,758"
2006	3608702	#3 Vein Slope	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Mine only	Joliett Coal Company	"837 Grand Ave, Tower City, PA 17980"		687	2	"3,318"
2006	3608716	Silver Creek Mtn Mine	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Triple T Mining Company L P	"P.O. Box 487, New Phila, PA 17959"		"2,872"	2	720
2006	3608752	Anthra-Sources Operation	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Gale Coal Company Inc	"1441 Oak Rd, Pottsville, PA 17901"		"7,820"	2	"2,907"
2006	3608857	Summit Breaker	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Preparation Plant	Summit Anthracite Inc	"196 Vista Rd, Klingerstown, PA 17941"		0	3	"7,382"
2006	3608857	Summit Breaker	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Preparation Plant	Summit Anthracite Inc	"196 Vista Rd, Klingerstown, PA 17941"		0	1	"1,845"
2006	3608893	7 Ft Slope	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Mine only	Alfred Brown Coal Company	"71 Hill Rd, Hegins, PA 17938"		"1,984"	3	"2,400"
2006	3608985	Lykens No 4	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Char-Pac Coal Company	"P.O. Box 81, Minersville, PA 17954"		"17,190"	3	"5,600"
2006	3609059	Kuperavage Ent Inc/Ta Tuscaror	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Kuperavage Ent Inc/Tuscarora C	"Old Rt 209 P.O. Box 99, Middleport, PA 17953"		"4,726"	2	"3,099"
2006	3609068	Mahanoy Site	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Preparation Plant	Stoudt's Ferry Preparation Co.	"P.O. Box 279, St. Clair, PA 17970"		0	3	"6,027"
2006	3609068	Mahanoy Site	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Preparation Plant	Stoudt's Ferry Preparation Co.	"P.O. Box 279, St. Clair, PA 17970"		0	2	"6,027"
2006	3609098	Genie Stripping	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Gale Mining Company	"1441 Oak Road, Pottsville, PA 17901"		"22,851"	5	"10,522"
2006	3609253	Big Mine Run	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Fox Coal Company	"1380 Tioga St., Coal Township, PA 17866"		900	2	895
2006	3609256	No. 1 Rock Slope	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Mine only	S&s Coal Co. Llc	"66 Snyder Lane, Hegins, PA 17938"		"3,411"	3	"3,515"
2006	3609259	No. 2 Strip Mine	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Neumeister Coal Co.	"28 Frank Lane, Ashland, PA 17921"		"9,454"	4	"8,240"
2006	3609285	Brockton Strip	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	"Summit Anthracite, Inc."	"196 Vista Road, Klingerstown, PA 17941"		"1,393"	2	668
2006	3609304	Park Mine Coal Company	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Park Mine Coal Company	"5 Radio Station Road, Shenandoah, PA 17976"		"8,064"	2	"4,010"
2006	3609401	Primrose Operation	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Blaschak Coal Corp.	"P.O. Box 12, Route 54, Mahanoy City, PA 17948"		"1,580"	10	"5,515"
2006	3609435	Williamstown Mine #1	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Mine closed by MSHA	Underground	Indepedent Producer Operator	Mine only	"Kimmel's Mining, Inc."	"P.O. Box 1, Machamer Avenue, Wiconisco, PA 17097"		"2,156"	4	"2,600"
2006	3609457	Big Diamond Mine	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Char-Pac Coal Co Llc	"P.O. Box 81, Minersville, PA 17954"		50	3	160
2006	3609482	S & L Contracting	Pennsylvania (Anthracite)	Schuylkill	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	S & L Contracting	"318 Valley St., Brockton, PA 17925"		"3,403"	3	618
2006	3601527	Svonavec Strip Mines	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Svonavec Inc	"150 W Union St Ste 201, Somerset, PA 15501"		"23,348"	12	"29,425"
2006	3602773	Shaw	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Surface	Contractor	Mine and Preparation Plant	"Action Mining, Inc."	"1117 Shaw Mines Rd, Meyersdale, PA 15552"		"128,020"	25	"63,450"
2006	3603328	Mine No 1	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Surface	Operating Subsidiary	Mine only	"Pbs Coals, Inc."	"1576 Stoystown Rd P.O. Box 260, Friedens, PA 15541"		"807,531"	99	"241,142"
2006	3603329	Shade Creek Plant	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Surface	Operating Subsidiary	Preparation Plant	"Pbs Coals, Inc."	"1576 Stoystown Rd P.O. Box 260, Friedens, PA 15541"		0	14	"43,126"
2006	3603329	Shade Creek Plant	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Underground	Operating Subsidiary	Preparation Plant	"Pbs Coals, Inc."	"1576 Stoystown Rd P.O. Box 260, Friedens, PA 15541"		0	27	"80,091"
2006	3606438	Hoffman No 1	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Hoffman Mining Inc	"P.O. Box 130, Friedens, PA 15541"		"405,629"	39	"108,423"
2006	3607727	Huskin Run Siding	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Surface	Operating Subsidiary	Preparation Plant	Berwind Coal Sales Company	"509 15th St, Windber, PA 15963"		0	4	"10,807"
2006	3607928	Fieg Bros Coal Co.	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Fieg Brother's Coal Co.	"3070 Stoystown Rd, Stoystown, PA 15563"		"98,203"	16	"35,190"
2006	3608083	Joepa	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Future Industries Inc	"P.O. Box 157, Meyersdale, PA 15552"		"397,129"	34	"87,400"
2006	3608117	Williams Mine	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Godin Bros. Inc	"128 Colton Dr, Stoystown, PA 15563"		"68,665"	8	"16,884"
2006	3608307	Hardrock Coal Co.	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	"Hardrock Coal Company, Inc."	"275 Saddle Ridge Road, Berlin, PA 15530"		"8,477"	1	"2,240"
2006	3608497	Novison Mine	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Surface	Operating Subsidiary	Mine only	Amfire Mining Company Llc	"One Energy Place, Latrobe, PA 15650"		"89,985"	16	"34,047"
2006	3608501	Mountaineer #1	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Mountaineer Mining Corporation	"1010 Garrett Shortcut Rd, Berlin, PA 15530"		"67,143"	8	"12,698"
2006	3608551	Somerset County Strips	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Temporarily closed	Surface	Contractor	Mine only	Amerikohl Mining Inc	"1384 State Route 711, P.O. Box, Stahlstown, PA 15687"		"30,859"	11	"15,907"
2006	3608622	Miller Mine	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Underground	Operating Subsidiary	Mine only	"Roxcoal, Inc."	"P.O. Box 149, Friedens, PA 15541"		"94,002"	28	"52,400"
2006	3608636	Agustus	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Mine only	"Roxcoal, Inc"	"1576 Stoystown Road/P. O. Box, Friedens, PA 15541"		"132,191"	38	"74,510"
2006	3608645	Geronimo	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Mine only	"Roxcoal, Inc."	"1576 Stoystown Road/P.O. Box 1, Friedens, PA 15541"		"271,454"	67	"129,569"
2006	3608672	Marquise Strips	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Marquise Mining Corporation	"3889 Menoher Blvd, Johnstown, PA 15905"		"111,867"	12	"25,978"
2006	3608746	Quecreek #1mine	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Underground	Contractor	Mine only	Black Wolf Coal Company Inc	"P.O. Box 240, Friedens, PA 15541"		"594,779"	95	"202,222"
2006	3608747	Central City Synfuel	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Preparation Plant	Central City Synfuel	"173 E. Fairway Drive, Central City, PA 15926"		0	19	"35,252"
2006	3608747	Central City Synfuel	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Underground	Indepedent Producer Operator	Preparation Plant	Central City Synfuel	"173 E. Fairway Drive, Central City, PA 15926"		0	20	"35,252"
2006	3609131	Sherpa Mining	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	"Sherpa Mining Contractors, Inc"	"337 Benny Road, Hooversville, PA 15936"		"156,884"	15	"38,339"
2006	3609168	No. 2 Mine	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Ritchie Trucking & E	"19709 Winner View Terrace, Frostburg, MD 21532"		"143,972"	11	"25,309"
2006	3609199	Black Hawk Auger	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Bundy Auger Mining I	"800 North Side Dr, Ste 27, Summersville, WV 26651"		"13,856"	3	"4,434"
2006	3609201	3130	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Black Hawk Mining Inc	"221 Creek Road, Rural Valley, PA 16249"		"24,564"	3	"6,900"
2006	3609260	Roytown Deep Mine	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Underground	Operating Subsidiary	Mine only	"Roxcoal, Inc."	"1576 Stoystown Road, P. O. Box, Friedens, PA 15541"		"467,876"	75	"150,781"
2006	3609383	3119	Pennsylvania (Bituminous)	Somerset	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Black Hawk Mining Inc	"221 Creek Road, Rural Valley, PA 16249"		"23,966"	3	"4,700"
2006	3606871	Hawk Run Mine	Pennsylvania (Bituminous)	Venango	Appalachia Northern	Active	Surface	Indepedent Producer Operator	Mine only	Rusnak Coal Company	"P.O. Box 44, Grove City, PA 16127"		544	3	"2,850"
