Company Name,Revenue Type,Commodity,Revenue,
PEAK POWDER RIVER RESOURCES LLC,Bonus,Oil & Gas,816225.00,
PEAK POWDER RIVER RESOURCES LLC,Rents,Oil & Gas,1063.50,
PEAK POWDER RIVER RESOURCES LLC,Royalties,Gas,3978.98,
PEAK POWDER RIVER RESOURCES LLC,Royalties,Oil,455371.95,
OXBOW MINING INC,Rents,Coal,17790.00,
OXBOW MINING INC,Royalties,Coal,1255595.27,
KAISER-FRANCIS OIL COMPANY,Other Revenues,Oil & Gas,-40980.79,
KAISER-FRANCIS OIL COMPANY,Rents,Oil & Gas,5825.00,
KAISER-FRANCIS OIL COMPANY,Royalties,Gas,761976.08,
KAISER-FRANCIS OIL COMPANY,Royalties,Oil,540891.59,
NORDAQ ENERGY INC,Bonus,Oil & Gas,750700.00,
NORDAQ ENERGY INC,Rents,Oil & Gas,514431.00,
RICHARDSON OIL,Other Revenues,Oil & Gas,21691.09,
RICHARDSON OIL,Rents,Oil & Gas,76744.25,
RICHARDSON OIL,Royalties,Gas,314278.85,
RICHARDSON OIL,Royalties,Oil,842598.43,
AGRI PROPERTIES LLP,Bonus,Oil & Gas,1232000.00,
AGRI PROPERTIES LLP,Rents,Oil & Gas,156.00,
EP ENERGY E&P COMPANY LP,Other Revenues,Oil & Gas,-92155.40,
EP ENERGY E&P COMPANY LP,Rents,Oil & Gas,219783.00,
EP ENERGY E&P COMPANY LP,Royalties,Gas,900399.10,
EP ENERGY E&P COMPANY LP,Royalties,Oil,196991.33,
PIONEER NATURAL RESOURCES USA INC,Bonus,Oil & Gas,35915.00,
PIONEER NATURAL RESOURCES USA INC,Other Revenues,Oil & Gas,-18000.00,
PIONEER NATURAL RESOURCES USA INC,Rents,Oil & Gas,115039.00,
PIONEER NATURAL RESOURCES USA INC,Royalties,Gas,1087922.99,
P4 PRODUCTION LLC,Other Revenues,Phosphate,25650.00,
P4 PRODUCTION LLC,Rents,Phosphate,120.00,
P4 PRODUCTION LLC,Royalties,Other Commodities,1194584.37,
PERCHERON ENERGY LLC,Bonus,Oil & Gas,1208550.00,
PERCHERON ENERGY LLC,Rents,Oil & Gas,10318.50,
"JONES, VERN K.",Bonus,Oil & Gas,1185890.00,
"JONES, VERN K.",Rents,Oil & Gas,27112.50,
CROWN ENERGY PARTNERS LLC,Other Revenues,Oil & Gas,96.76,
CROWN ENERGY PARTNERS LLC,Rents,Oil & Gas,33907.00,
CROWN ENERGY PARTNERS LLC,Royalties,Gas,1096360.91,
CROWN ENERGY PARTNERS LLC,Royalties,Oil,76785.93,
BLACK BEAR OIL CORP,Rents,Oil & Gas,972.00,
BLACK BEAR OIL CORP,Royalties,Gas,79048.28,
BLACK BEAR OIL CORP,Royalties,Oil,1124104.06,
NEW CENTURY PRODUCTION CO LLC,Bonus,Oil & Gas,1151150.00,
NEW CENTURY PRODUCTION CO LLC,Rents,Oil & Gas,5074.50,
SINCLAIR,Rents,Oil & Gas,10032.00,
SINCLAIR,Royalties,Gas,29574.08,
SINCLAIR,Royalties,Oil,1109738.08,
WINDSOR ENERGY GROUP LLC,Royalties,Gas,889751.09,
WINDSOR ENERGY GROUP LLC,Royalties,Oil,245372.00,
NATURAL SODA INC,Other Revenues,Sodium,7920.00,
NATURAL SODA INC,Rents,Sodium,-5280.00,
NATURAL SODA INC,Royalties,Other Commodities,1088703.02,
WOLD OIL PROPERTIES INC,Bonus,Oil & Gas,5785.00,
WOLD OIL PROPERTIES INC,Other Revenues,Oil & Gas,13236.00,
WOLD OIL PROPERTIES INC,Rents,Oil & Gas,66334.50,
WOLD OIL PROPERTIES INC,Royalties,Gas,751873.44,
WOLD OIL PROPERTIES INC,Royalties,Oil,235359.93,
TRACKER RESOURCE DEVELOPMENT,Bonus,Oil & Gas,1064000.00,
TRACKER RESOURCE DEVELOPMENT,Rents,Oil & Gas,5102.50,
THE TERMO COMPANY,Rents,Oil & Gas,7010.00,
THE TERMO COMPANY,Royalties,Gas,80303.80,
THE TERMO COMPANY,Royalties,Oil,966252.76,
THE BLANCO CO,Bonus,Oil & Gas,1026362.00,
THE BLANCO CO,Rents,Oil & Gas,26737.50,
NORTHWESTERN MUTUAL LIFE INSURANCE,Other Revenues,Oil & Gas,2171.98,
NORTHWESTERN MUTUAL LIFE INSURANCE,Royalties,Gas,998426.03,
NORTHWESTERN MUTUAL LIFE INSURANCE,Royalties,Oil,36165.13,
TEXAS PETROLEUM INVESTMENT COMPANY,Royalties,Gas,19639.46,
TEXAS PETROLEUM INVESTMENT COMPANY,Royalties,Oil,1014671.24,
RMR OPERATING LLC,Royalties,Gas,110790.96,
RMR OPERATING LLC,Royalties,Oil,908302.81,
SARATOGA RESOURCES INC,Bonus,Oil & Gas,880000.00,
SARATOGA RESOURCES INC,Rents,Oil & Gas,138705.00,
KHL INC,Bonus,Oil & Gas,996075.00,
KHL INC,Rents,Oil & Gas,11553.00,
ABRAXAS PETROLEUM CORP,Other Revenues,Oil & Gas,260.93,
ABRAXAS PETROLEUM CORP,Rents,Oil & Gas,3954.50,
ABRAXAS PETROLEUM CORP,Royalties,Gas,55520.80,
ABRAXAS PETROLEUM CORP,Royalties,Oil,935018.79,
MERRION OIL & GAS CORP,Other Revenues,Oil & Gas,-33849.43,
MERRION OIL & GAS CORP,Rents,Oil & Gas,13070.00,
MERRION OIL & GAS CORP,Royalties,Gas,661691.65,
MERRION OIL & GAS CORP,Royalties,Oil,327253.64,
GULFSANDS PETROLEUM USA INC,Other Revenues,Oil & Gas,-5000.00,
GULFSANDS PETROLEUM USA INC,Royalties,Gas,263383.94,
GULFSANDS PETROLEUM USA INC,Royalties,Oil,699953.60,
BML INC,Royalties,Oil,942155.07,
MARTIN FUELS INC,Bonus,Oil & Gas,881168.00,
MARTIN FUELS INC,Rents,Oil & Gas,52920.00,
ZAVANNA LLC,Other Revenues,Oil & Gas,0.80,
ZAVANNA LLC,Rents,Oil & Gas,26.00,
ZAVANNA LLC,Royalties,Gas,32601.06,
ZAVANNA LLC,Royalties,Oil,901094.32,
HEADINGTON OIL COMPANY LLC,Other Revenues,Oil & Gas,450.00,
HEADINGTON OIL COMPANY LLC,Rents,Oil & Gas,25.50,
HEADINGTON OIL COMPANY LLC,Royalties,Gas,56540.71,
HEADINGTON OIL COMPANY LLC,Royalties,Oil,870038.95,
RISING NATURAL RESOURCES LLC,Bonus,Oil & Gas,800000.00,
RISING NATURAL RESOURCES LLC,Rents,Oil & Gas,126720.00,
SG INTERESTS LTD,Bonus,Oil & Gas,160050.00,
SG INTERESTS LTD,Other Revenues,Oil & Gas,30463.55,
SG INTERESTS LTD,Rents,Oil & Gas,102856.50,
SG INTERESTS LTD,Royalties,Gas,550933.62,
SG INTERESTS LTD,Royalties,Oil,77922.46,
BTA OIL PRODUCERS LLC,Other Revenues,Oil & Gas,2326.00,
BTA OIL PRODUCERS LLC,Rents,Oil & Gas,15205.00,
BTA OIL PRODUCERS LLC,Royalties,Gas,208381.10,
BTA OIL PRODUCERS LLC,Royalties,Oil,675361.31,
SUMMIT GAS RESOURCES INC,Other Revenues,Oil & Gas,3790.00,
SUMMIT GAS RESOURCES INC,Rents,Oil & Gas,354322.00,
SUMMIT GAS RESOURCES INC,Royalties,Gas,510432.94,
CHARGER RESOURCES LLC,Other Revenues,Oil & Gas,208344.54,
CHARGER RESOURCES LLC,Rents,Oil & Gas,658.00,
CHARGER RESOURCES LLC,Royalties,Gas,196943.05,
CHARGER RESOURCES LLC,Royalties,Oil,460897.86,
TEXAS ENERGY ACQUISITIONS LP,Bonus,Oil & Gas,820238.00,
TEXAS ENERGY ACQUISITIONS LP,Rents,Oil & Gas,25228.50,
HYPERION OIL & GAS LLC,Other Revenues,Oil & Gas,760.00,
HYPERION OIL & GAS LLC,Rents,Oil & Gas,1380.00,
HYPERION OIL & GAS LLC,Royalties,Gas,38561.85,
HYPERION OIL & GAS LLC,Royalties,Oil,796703.25,
CLAYTON WILLIAMS ENERGY INC,Rents,Oil & Gas,9560.00,
CLAYTON WILLIAMS ENERGY INC,Royalties,Gas,175883.55,
CLAYTON WILLIAMS ENERGY INC,Royalties,Oil,646331.74,
TURNER PETROLEUM LAND SERVICES INC,Bonus,Oil & Gas,824274.50,
TURNER PETROLEUM LAND SERVICES INC,Rents,Oil & Gas,5800.50,
LONEWOLF EXPLORATION & PRODUCTION CO,Bonus,Oil & Gas,771391.00,
LONEWOLF EXPLORATION & PRODUCTION CO,Rents,Oil & Gas,53609.50,
KNIGHT RESOURCES LLC,Royalties,Gas,493762.41,
KNIGHT RESOURCES LLC,Royalties,Oil,326386.87,
UNIT PETROLEUM COMPANY,Other Revenues,Oil & Gas,-13755.02,
UNIT PETROLEUM COMPANY,Rents,Oil & Gas,3084.00,
UNIT PETROLEUM COMPANY,Royalties,Gas,338028.39,
UNIT PETROLEUM COMPANY,Royalties,Oil,471491.30,
AVALANCHE ENERGY INC,Bonus,Oil & Gas,794960.00,
AVALANCHE ENERGY INC,Rents,Oil & Gas,3339.00,
SEQUEL ENERGY LLC,Other Revenues,Oil & Gas,-4326.18,
SEQUEL ENERGY LLC,Rents,Oil & Gas,800.00,
SEQUEL ENERGY LLC,Royalties,Gas,65264.04,
SEQUEL ENERGY LLC,Royalties,Oil,724542.72,
MONCRIEF OIL,Bonus,Oil & Gas,86535.00,
MONCRIEF OIL,Other Revenues,Oil & Gas,-600.00,
MONCRIEF OIL,Rents,Oil & Gas,184400.00,
MONCRIEF OIL,Royalties,Gas,504784.81,
MONCRIEF OIL,Royalties,Oil,9432.40,
D. J. SIMMONS INC,Other Revenues,Oil & Gas,-25490.26,
D. J. SIMMONS INC,Rents,Oil & Gas,26073.00,
D. J. SIMMONS INC,Royalties,Gas,728654.17,
D. J. SIMMONS INC,Royalties,Oil,47837.81,
TAQA NORTH USA INC,Other Revenues,Oil & Gas,421.38,
TAQA NORTH USA INC,Rents,Oil & Gas,290.00,
TAQA NORTH USA INC,Royalties,Gas,6770.95,
TAQA NORTH USA INC,Royalties,Oil,768412.47,
RETAMCO OPERATING INC,Bonus,Oil & Gas,310112.50,
RETAMCO OPERATING INC,Other Revenues,Oil & Gas,7904.00,
RETAMCO OPERATING INC,Rents,Oil & Gas,449289.94,
RETAMCO OPERATING INC,Royalties,Oil,7996.66,
OXBOW ENERGY CORP,Bonus,Oil & Gas,170962.50,
OXBOW ENERGY CORP,Other Revenues,Oil & Gas,3582.03,
OXBOW ENERGY CORP,Rents,Oil & Gas,113346.70,
OXBOW ENERGY CORP,Royalties,Gas,476594.76,
FAIRWAYS OFFSHORE EXPLORATION INC,Other Revenues,Oil & Gas,-38665.00,
FAIRWAYS OFFSHORE EXPLORATION INC,Rents,Oil & Gas,60.00,
FAIRWAYS OFFSHORE EXPLORATION INC,Royalties,Gas,67614.03,
FAIRWAYS OFFSHORE EXPLORATION INC,Royalties,Oil,712151.81,
OMIMEX RESOURCES INC,Other Revenues,Oil & Gas,3220.38,
OMIMEX RESOURCES INC,Rents,Oil & Gas,7412.50,
OMIMEX RESOURCES INC,Royalties,Gas,572508.47,
OMIMEX RESOURCES INC,Royalties,Oil,138134.60,
OMIMEX RESOURCES INC,Royalties,Other Commodities,18555.34,
MARLIN ENERGY OFFSHORE LLC,Other Revenues,Oil & Gas,-10000.00,
MARLIN ENERGY OFFSHORE LLC,Rents,Oil & Gas,71020.00,
MARLIN ENERGY OFFSHORE LLC,Royalties,Gas,35529.49,
MARLIN ENERGY OFFSHORE LLC,Royalties,Oil,639550.34,
STEPHENS PRODUCTION COMPANY,Bonus,Oil & Gas,135090.00,
STEPHENS PRODUCTION COMPANY,Other Revenues,Oil & Gas,-39761.24,
STEPHENS PRODUCTION COMPANY,Rents,Oil & Gas,130196.50,
STEPHENS PRODUCTION COMPANY,Royalties,Gas,490182.25,
URSA OPERATING COMPANY LLC,Other Revenues,Oil & Gas,75000.00,
URSA OPERATING COMPANY LLC,Royalties,Gas,450105.36,
URSA OPERATING COMPANY LLC,Royalties,Oil,188934.75,
M&G DRILLING COMPANY INC,Royalties,Gas,704872.20,
M&G DRILLING COMPANY INC,Royalties,Oil,6449.14,
ELAND ENERGY INC,Other Revenues,Oil & Gas,-4550.00,
ELAND ENERGY INC,Rents,Oil & Gas,3526.50,
ELAND ENERGY INC,Royalties,Gas,53500.59,
ELAND ENERGY INC,Royalties,Oil,658665.58,
FARRELL-COOPER MINING COMPANY,Rents,Coal,16926.00,
FARRELL-COOPER MINING COMPANY,Royalties,Coal,690605.18,
ENDEAVOR ENERGY RESOURCES LP,Rents,Oil & Gas,964.00,
ENDEAVOR ENERGY RESOURCES LP,Royalties,Gas,248317.67,
ENDEAVOR ENERGY RESOURCES LP,Royalties,Oil,458200.77,
TETON RESOURCES LLC,Bonus,Oil & Gas,677136.00,
TETON RESOURCES LLC,Rents,Oil & Gas,22464.00,
CAERUS OIL AND GAS LLC,Other Revenues,Oil & Gas,12196.74,
CAERUS OIL AND GAS LLC,Rents,Oil & Gas,7154.00,
CAERUS OIL AND GAS LLC,Royalties,Gas,622347.32,
CAERUS OIL AND GAS LLC,Royalties,Oil,43747.31,
CAERUS OIL AND GAS LLC,Royalties,Other Commodities,1.20,
DRUMMOND COMPANY INC,Rents,Coal,4830.00,
DRUMMOND COMPANY INC,Royalties,Coal,667346.92,
WILBANKS RESERVE CORP,Rents,Oil & Gas,300.00,
WILBANKS RESERVE CORP,Royalties,Gas,14426.00,
WILBANKS RESERVE CORP,Royalties,Oil,654177.32,
HALCON RESOURCES LLC,Rents,Oil & Gas,14354.00,
HALCON RESOURCES LLC,Royalties,Gas,951.02,
HALCON RESOURCES LLC,Royalties,Oil,653259.40,
JOHN H. HENDRIX CORP,Royalties,Gas,587556.25,
JOHN H. HENDRIX CORP,Royalties,Oil,76243.91,
WHITE OAK OPERATING COMPANY LLC,Other Revenues,Oil & Gas,7495.72,
WHITE OAK OPERATING COMPANY LLC,Royalties,Gas,27826.76,
WHITE OAK OPERATING COMPANY LLC,Royalties,Oil,615489.16,
CROWN OIL PARTNERS,Bonus,Oil & Gas,632800.00,
CROWN OIL PARTNERS,Rents,Oil & Gas,16694.00,
ROUNDTREE AND ASSOCIATES INC,Royalties,Oil,644590.52,
LONE MOUNTAIN PRODUCTION COMPANY,Other Revenues,Oil & Gas,379.00,
LONE MOUNTAIN PRODUCTION COMPANY,Royalties,Gas,590520.48,
LONE MOUNTAIN PRODUCTION COMPANY,Royalties,Oil,51331.63,
NORTH AMERICAN COAL CORP,Rents,Coal,21924.00,
NORTH AMERICAN COAL CORP,Royalties,Coal,617221.28,
MESA ENERGY PARTNERS LLC,Rents,Oil & Gas,28554.00,
MESA ENERGY PARTNERS LLC,Royalties,Gas,502717.29,
MESA ENERGY PARTNERS LLC,Royalties,Oil,100001.94,
NERD GAS COMPANY LLC,Bonus,Oil & Gas,331760.00,
NERD GAS COMPANY LLC,Rents,Oil & Gas,296843.00,
NATIONAL FUEL CORP,Other Revenues,Oil & Gas,5660.31,
NATIONAL FUEL CORP,Rents,Oil & Gas,1558.00,
NATIONAL FUEL CORP,Royalties,Gas,614229.32,
NATIONAL FUEL CORP,Royalties,Oil,6929.60,
BONANZA CREEK ENERGY OPERATING COMPANY LLC,Other Revenues,Oil & Gas,12302.73,
BONANZA CREEK ENERGY OPERATING COMPANY LLC,Rents,Oil & Gas,42936.85,
BONANZA CREEK ENERGY OPERATING COMPANY LLC,Royalties,Gas,60911.97,
BONANZA CREEK ENERGY OPERATING COMPANY LLC,Royalties,Oil,493043.70,
BONANZA CREEK ENERGY OPERATING COMPANY LLC,Royalties,Other Commodities,18266.08,
ZENERGY OPERATING COMPANY LLC,Other Revenues,Oil & Gas,-408.00,
ZENERGY OPERATING COMPANY LLC,Rents,Oil & Gas,9130.00,
ZENERGY OPERATING COMPANY LLC,Royalties,Gas,86086.86,
ZENERGY OPERATING COMPANY LLC,Royalties,Oil,525348.34,
KHODY LAND & MINERALS COMPANY,Bonus,Oil & Gas,360730.00,
KHODY LAND & MINERALS COMPANY,Other Revenues,Oil & Gas,3520.00,
KHODY LAND & MINERALS COMPANY,Rents,Oil & Gas,248650.50,
HARVEY E. YATES COMPANY,Other Revenues,Oil & Gas,15807.00,
HARVEY E. YATES COMPANY,Rents,Oil & Gas,5987.00,
HARVEY E. YATES COMPANY,Royalties,Gas,588523.37,
LINDE INC,Royalties,Gas,1213.00,
LINDE INC,Royalties,Other Commodities,605820.00,
BLUEWATER WIND DELAWARE LLC,Bonus,Wind,24107.50,
BLUEWATER WIND DELAWARE LLC,Rents,Wind,578580.00,
SUNSHINE VALLEY PETROLEUM CORP,Other Revenues,Oil & Gas,1990.00,
SUNSHINE VALLEY PETROLEUM CORP,Rents,Oil & Gas,6391.00,
SUNSHINE VALLEY PETROLEUM CORP,Royalties,Gas,98898.82,
SUNSHINE VALLEY PETROLEUM CORP,Royalties,Oil,473373.92,
MARITECH RESOURCES INC,Other Revenues,Oil & Gas,45498.84,
MARITECH RESOURCES INC,Rents,Oil & Gas,9140.00,
MARITECH RESOURCES INC,Royalties,Gas,292734.69,
MARITECH RESOURCES INC,Royalties,Oil,230089.96,
VALDUS ENERGY LLC,Bonus,Oil & Gas,569500.00,
VALDUS ENERGY LLC,Rents,Oil & Gas,405.00,
CRIMSON RESOURCE MANAGEMENT,Royalties,Oil,562935.61,
ENERGY WEST CORP,Bonus,Oil & Gas,432810.00,
ENERGY WEST CORP,Rents,Oil & Gas,129362.50,
ROCKSOURCE GULF OF MEXICO CORP,Rents,Oil & Gas,560313.00,
STEPHENS & JOHNSON OPERATING COMPANY,Royalties,Gas,1160.54,
STEPHENS & JOHNSON OPERATING COMPANY,Royalties,Oil,549949.95,
ARROWHEAD RESOURCES (USA) LTD,Royalties,Gas,534357.36,
FOSSIL CREEK RESOURCES LLC,Bonus,Oil & Gas,146690.00,
FOSSIL CREEK RESOURCES LLC,Rents,Oil & Gas,49681.00,
FOSSIL CREEK RESOURCES LLC,Royalties,Oil,336949.47,
J.P. INC,Rents,Oil & Gas,2679.00,
J.P. INC,Royalties,Gas,-172.70,
J.P. INC,Royalties,Oil,528749.96,
TEXLAND PETROLEUM LP,Rents,Oil & Gas,120.00,
TEXLAND PETROLEUM LP,Royalties,Gas,41852.52,
TEXLAND PETROLEUM LP,Royalties,Oil,488752.17,
VAQUERO ENERGY,Bonus,Oil & Gas,34817.00,
VAQUERO ENERGY,Rents,Oil & Gas,26881.00,
VAQUERO ENERGY,Royalties,Gas,443291.33,
VAQUERO ENERGY,Royalties,Oil,19075.29,
HARVARD PETROLEUM COMPANY LLC,Royalties,Gas,81435.90,
HARVARD PETROLEUM COMPANY LLC,Royalties,Oil,440322.13,
NAFTEX HOLDINGS LTD,Rents,Oil & Gas,1600.00,
NAFTEX HOLDINGS LTD,Royalties,Oil,518808.98,
TURLOCK IRRIGATION DISTRICT,Royalties,Gas,514239.52,
CHAPARRAL ENERGY LLC,Other Revenues,Oil & Gas,1108.00,
CHAPARRAL ENERGY LLC,Rents,Oil & Gas,1588.00,
CHAPARRAL ENERGY LLC,Royalties,Gas,192677.27,
CHAPARRAL ENERGY LLC,Royalties,Oil,312604.93,
LIBERTY PETROLEUM CORP,Bonus,Oil & Gas,143232.50,
LIBERTY PETROLEUM CORP,Rents,Oil & Gas,358294.50,
"DOHENY, PATRICK A.",Royalties,Gas,500172.14,
EINAR & SONJA PRESTANGEN MINER,Bonus,Oil & Gas,500000.00,
EINAR & SONJA PRESTANGEN MINER,Rents,Oil & Gas,60.00,
HOWARD ENERGY CO INC,Royalties,Gas,18797.64,
HOWARD ENERGY CO INC,Royalties,Oil,480943.25,
SOC RESOURCES INC,Royalties,Oil,498518.96,
ENTEK GRB LLC,Bonus,Oil & Gas,229232.00,
ENTEK GRB LLC,Other Revenues,Oil & Gas,11834.00,
ENTEK GRB LLC,Rents,Oil & Gas,249411.50,
ENTEK GRB LLC,Royalties,Gas,5690.73,
ENTEK GRB LLC,Royalties,Oil,1458.56,
AUGUSTUS ENERGY PARTNERS LLC,Other Revenues,Oil & Gas,4795.23,
AUGUSTUS ENERGY PARTNERS LLC,Rents,Oil & Gas,19334.50,
AUGUSTUS ENERGY PARTNERS LLC,Royalties,Gas,470732.71,
AUGUSTUS ENERGY PARTNERS LLC,Royalties,Oil,2464.36,
BULLOCK CORP,Bonus,Oil & Gas,399245.00,
BULLOCK CORP,Rents,Oil & Gas,81071.00,
CHEMILY MANAGEMENT COMPANY,Royalties,Gas,51900.48,
CHEMILY MANAGEMENT COMPANY,Royalties,Oil,416563.84,
ROSEWOOD RESOURCES INC,Other Revenues,Oil & Gas,5248.00,
ROSEWOOD RESOURCES INC,Rents,Oil & Gas,13138.00,
ROSEWOOD RESOURCES INC,Royalties,Gas,405425.77,
ROSEWOOD RESOURCES INC,Royalties,Oil,42424.95,
GENESIS CRUDE OIL LP,Royalties,Oil,462349.69,
BLACK DIAMOND MINERALS LLC,Rents,Oil & Gas,169118.50,
BLACK DIAMOND MINERALS LLC,Royalties,Gas,245309.88,
BLACK DIAMOND MINERALS LLC,Royalties,Oil,46924.05,
PPC OPERATING COMPANY LLC,Rents,Oil & Gas,2483.00,
PPC OPERATING COMPANY LLC,Royalties,Gas,29494.55,
PPC OPERATING COMPANY LLC,Royalties,Oil,425941.02,
EC OFFSHORE PROPERTIES INC,Other Revenues,Oil & Gas,4003.96,
EC OFFSHORE PROPERTIES INC,Royalties,Gas,379901.06,
EC OFFSHORE PROPERTIES INC,Royalties,Oil,71149.15,
MARSHALL & WINSTON INC,Bonus,Oil & Gas,260000.00,
MARSHALL & WINSTON INC,Other Revenues,Oil & Gas,217.00,
MARSHALL & WINSTON INC,Rents,Oil & Gas,46327.50,
MARSHALL & WINSTON INC,Royalties,Gas,143811.59,
AMERICO ENERGY RESOURCES LLC,Royalties,Gas,20391.81,
AMERICO ENERGY RESOURCES LLC,Royalties,Oil,425967.89,
HARVEST ENERGY INC,Royalties,Gas,2.97,
HARVEST ENERGY INC,Royalties,Oil,444076.86,
WEST AMERICAN ENERGY CORP,Royalties,Gas,381.48,
WEST AMERICAN ENERGY CORP,Royalties,Oil,441983.09,
LAREDO PETROLEUM INC,Rents,Oil & Gas,488.00,
LAREDO PETROLEUM INC,Royalties,Gas,363135.08,
LAREDO PETROLEUM INC,Royalties,Oil,78411.21,
NADEL AND GUSSMAN LLC,Other Revenues,Oil & Gas,1532.75,
NADEL AND GUSSMAN LLC,Rents,Oil & Gas,20253.50,
NADEL AND GUSSMAN LLC,Royalties,Gas,369842.13,
NADEL AND GUSSMAN LLC,Royalties,Oil,45084.37,
BAYTEX ENERGY USA LTD,Bonus,Oil & Gas,209000.00,
BAYTEX ENERGY USA LTD,Other Revenues,Oil & Gas,2732.00,
BAYTEX ENERGY USA LTD,Rents,Oil & Gas,4602.00,
BAYTEX ENERGY USA LTD,Royalties,Gas,172.88,
BAYTEX ENERGY USA LTD,Royalties,Oil,217009.49,
"LINDER OIL COMPANY, A PTNRSHIP",Rents,Oil & Gas,60.00,
"LINDER OIL COMPANY, A PTNRSHIP",Royalties,Gas,18197.41,
"LINDER OIL COMPANY, A PTNRSHIP",Royalties,Oil,402272.37,
JONES ENERGY LTD,Other Revenues,Oil & Gas,-85127.10,
JONES ENERGY LTD,Royalties,Gas,443319.55,
JONES ENERGY LTD,Royalties,Oil,55185.83,
ATLAS RESOURCES LLC,Other Revenues,Oil & Gas,4800.00,
ATLAS RESOURCES LLC,Rents,Oil & Gas,669.00,
ATLAS RESOURCES LLC,Royalties,Gas,326599.86,
ATLAS RESOURCES LLC,Royalties,Oil,79751.86,
GMT EXPLORATION COMPANY LLC,Bonus,Oil & Gas,256000.00,
GMT EXPLORATION COMPANY LLC,Rents,Oil & Gas,57107.50,
GMT EXPLORATION COMPANY LLC,Royalties,Gas,94275.58,
GMT EXPLORATION COMPANY LLC,Royalties,Oil,548.86,
MEMORIAL OPERATING PRODUCTION LLC,Other Revenues,Oil & Gas,3232.00,
MEMORIAL OPERATING PRODUCTION LLC,Royalties,Gas,377980.52,
MEMORIAL OPERATING PRODUCTION LLC,Royalties,Oil,20130.17,
HARVEY MINERAL PARTNERS LP,Bonus,Oil & Gas,134574.00,
HARVEY MINERAL PARTNERS LP,Rents,Oil & Gas,264296.50,
WOODSTONE RESOURCES LLC,Bonus,Oil & Gas,148200.00,
WOODSTONE RESOURCES LLC,Rents,Oil & Gas,248181.00,
BADGER OIL CORP,Other Revenues,Oil & Gas,-1500.00,
BADGER OIL CORP,Royalties,Gas,-3882.87,
BADGER OIL CORP,Royalties,Oil,401583.07,
PRODUCTION GATHERING COMPANY LP,Royalties,Gas,389856.06,
ROSETTA RESOURCES OPERATING LP,Other Revenues,Oil & Gas,4090.00,
ROSETTA RESOURCES OPERATING LP,Rents,Oil & Gas,4802.00,
ROSETTA RESOURCES OPERATING LP,Royalties,Gas,1518.18,
ROSETTA RESOURCES OPERATING LP,Royalties,Oil,377376.69,
WEST LARGO CORP,Royalties,Gas,384281.64,
NORTH FINN LLC,Rents,Oil & Gas,12717.50,
NORTH FINN LLC,Royalties,Gas,33576.96,
NORTH FINN LLC,Royalties,Oil,336714.12,
MARALEX RESOURCES INC,Other Revenues,Oil & Gas,58452.31,
MARALEX RESOURCES INC,Rents,Oil & Gas,20501.00,
MARALEX RESOURCES INC,Royalties,Gas,279460.78,
MARALEX RESOURCES INC,Royalties,Oil,21076.31,
RAM POWER INC,Rents,Geothermal,374273.00,
CANO PETROLEUM OF NEW MEXICO INC,Royalties,Gas,13100.98,
CANO PETROLEUM OF NEW MEXICO INC,Royalties,Oil,359400.54,
BNI COAL LTD,Rents,Coal,8886.00,
BNI COAL LTD,Royalties,Coal,360930.22,
PRINCIPLE PETROLEUM PARTNERS LLC,Bonus,Oil & Gas,364800.00,
PRINCIPLE PETROLEUM PARTNERS LLC,Rents,Oil & Gas,720.00,
WHISTLER ENERGY II LLC,Rents,Oil & Gas,540.00,
WHISTLER ENERGY II LLC,Royalties,Gas,9667.25,
WHISTLER ENERGY II LLC,Royalties,Oil,354198.93,
COUNTRYMARK REFINING AND LOGISTICS LLC,Other Revenues,Oil & Gas,13037.54,
COUNTRYMARK REFINING AND LOGISTICS LLC,Royalties,Oil,349756.78,
LOCIN OIL CORP,Rents,Oil & Gas,4806.00,
LOCIN OIL CORP,Royalties,Gas,319300.83,
LOCIN OIL CORP,Royalties,Oil,26874.01,
TIMBERLINE PROD COMPANY,Other Revenues,Oil & Gas,240.00,
TIMBERLINE PROD COMPANY,Rents,Oil & Gas,12501.00,
TIMBERLINE PROD COMPANY,Royalties,Oil,334361.95,
FAIR OIL LTD,Rents,Oil & Gas,320.00,
FAIR OIL LTD,Royalties,Gas,75344.58,
FAIR OIL LTD,Royalties,Oil,271194.40,
BARNES LAND & ENERGY COMPANY,Bonus,Oil & Gas,295145.00,
BARNES LAND & ENERGY COMPANY,Rents,Oil & Gas,50730.00,
TRIDENT USA CORP,Rents,Oil & Gas,345578.00,
CHACO ENERGY COMPANY,Other Revenues,Oil & Gas,-60.16,
CHACO ENERGY COMPANY,Rents,Oil & Gas,1280.00,
CHACO ENERGY COMPANY,Royalties,Gas,124018.34,
CHACO ENERGY COMPANY,Royalties,Oil,216330.53,
TANDEM ENERGY CORP,Rents,Oil & Gas,440.00,
TANDEM ENERGY CORP,Royalties,Gas,12153.74,
TANDEM ENERGY CORP,Royalties,Oil,328965.98,
VERNON E FAULCONER INC,Royalties,Gas,279161.86,
VERNON E FAULCONER INC,Royalties,Oil,58594.04,
POC-I LLC,Royalties,Gas,10459.00,
POC-I LLC,Royalties,Oil,325317.49,
GREAT WESTERN DRILLING COMPANY,Other Revenues,Oil & Gas,4969.65,
GREAT WESTERN DRILLING COMPANY,Rents,Oil & Gas,220.00,
