Year	Region	Commodity	Volume	Product
2004	AK		3644084	Natural Gas (MMcf)
2004	AR		187310	Natural Gas (MMcf)
2004	CA		294172	Natural Gas (MMcf)
2004	pacific		54655	Natural Gas (MMcf)
2004	CO		1089622	Natural Gas (MMcf)
2004	gulf		4000685	Natural Gas (MMcf)
2004	KS		398197	Natural Gas (MMcf)
2004	LA		1377295	Natural Gas (MMcf)
2004	MT		97838	Natural Gas (MMcf)
2004	NM		1644738	Natural Gas (MMcf)
2004	ND		57333	Natural Gas (MMcf)
2004	OH		90476	Natural Gas (MMcf)
2004	OK		1655769	Natural Gas (MMcf)
2004	PA		197217	Natural Gas (MMcf)
2004	TX		5733918	Natural Gas (MMcf)
2004	UT		290586	Natural Gas (MMcf)
2004	WV		197217	Natural Gas (MMcf)
2004	WY		1929040	Natural Gas (MMcf)
2005	AK		3642948	Natural Gas (MMcf)
2005	AR		190774	Natural Gas (MMcf)
2005	CA		297956	Natural Gas (MMcf)
2005	pacific		54088	Natural Gas (MMcf)
2005	CO		1143985	Natural Gas (MMcf)
2005	gulf		3150818	Natural Gas (MMcf)
2005	KS		378250	Natural Gas (MMcf)
2005	LA		1309913	Natural Gas (MMcf)
2005	MT		108555	Natural Gas (MMcf)
2005	NM		1656850	Natural Gas (MMcf)
2005	ND		55904	Natural Gas (MMcf)
2005	OH		83523	Natural Gas (MMcf)
2005	OK		1639310	Natural Gas (MMcf)
2005	PA		168501	Natural Gas (MMcf)
2005	TX		6006837	Natural Gas (MMcf)
2005	UT		311994	Natural Gas (MMcf)
2005	WV		221108	Natural Gas (MMcf)
2005	WY		2003826	Natural Gas (MMcf)
2006	AK		3205751	Natural Gas (MMcf)
2006	AR		270744	Natural Gas (MMcf)
2006	CA		308730	Natural Gas (MMcf)
2006	pacific		40407	Natural Gas (MMcf)
2006	CO		1214396	Natural Gas (MMcf)
2006	gulf		2914131	Natural Gas (MMcf)
2006	KS		372029	Natural Gas (MMcf)
2006	LA		1378238	Natural Gas (MMcf)
2006	MT		114037	Natural Gas (MMcf)
2006	NM		1619528	Natural Gas (MMcf)
2006	ND		62786	Natural Gas (MMcf)
2006	OH		86315	Natural Gas (MMcf)
2006	OK		1688985	Natural Gas (MMcf)
2006	PA		175950	Natural Gas (MMcf)
2006	TX		6326433	Natural Gas (MMcf)
2006	UT		356321	Natural Gas (MMcf)
2006	WV		225530	Natural Gas (MMcf)
2006	WY		2111766	Natural Gas (MMcf)
2007	AK		3479290	Natural Gas (MMcf)
2007	AR		270414	Natural Gas (MMcf)
2007	CA		293873	Natural Gas (MMcf)
2007	pacific		45516	Natural Gas (MMcf)
2007	CO		1254529	Natural Gas (MMcf)
2007	gulf		2813197	Natural Gas (MMcf)
2007	KS		366859	Natural Gas (MMcf)
2007	LA		1382828	Natural Gas (MMcf)
2007	MT		120575	Natural Gas (MMcf)
2007	NM		1555450	Natural Gas (MMcf)
2007	ND		70797	Natural Gas (MMcf)
2007	OH		88095	Natural Gas (MMcf)
2007	OK		1783682	Natural Gas (MMcf)
2007	PA		182277	Natural Gas (MMcf)
2007	TX		6960858	Natural Gas (MMcf)
2007	UT		385361	Natural Gas (MMcf)
2007	WV		231184	Natural Gas (MMcf)
2007	WY		2257884	Natural Gas (MMcf)
2008	AK		3415884	Natural Gas (MMcf)
2008	AR		447082	Natural Gas (MMcf)
2008	CA		288117	Natural Gas (MMcf)
2008	pacific		44902	Natural Gas (MMcf)
2008	CO		1402845	Natural Gas (MMcf)
2008	gulf		2329955	Natural Gas (MMcf)
2008	KS		375314	Natural Gas (MMcf)
2008	LA		1387722	Natural Gas (MMcf)
2008	MT		119399	Natural Gas (MMcf)
2008	NM		1487123	Natural Gas (MMcf)
2008	ND		87188	Natural Gas (MMcf)
2008	OH		84858	Natural Gas (MMcf)
2008	OK		1886710	Natural Gas (MMcf)
2008	PA		198295	Natural Gas (MMcf)
2008	TX		7800655	Natural Gas (MMcf)
2008	UT		441598	Natural Gas (MMcf)
2008	WV		244880	Natural Gas (MMcf)
2008	WY		2488267	Natural Gas (MMcf)
2009	AK		3312386	Natural Gas (MMcf)
2009	AR		680613	Natural Gas (MMcf)
2009	CA		265034	Natural Gas (MMcf)
2009	pacific		41229	Natural Gas (MMcf)
2009	CO		1511654	Natural Gas (MMcf)
2009	gulf		2444102	Natural Gas (MMcf)
2009	KS		355394	Natural Gas (MMcf)
2009	LA		1558638	Natural Gas (MMcf)
2009	MT		105251	Natural Gas (MMcf)
2009	NM		1425222	Natural Gas (MMcf)
2009	ND		92489	Natural Gas (MMcf)
2009	OH		88824	Natural Gas (MMcf)
2009	OK		1901556	Natural Gas (MMcf)
2009	PA		273869	Natural Gas (MMcf)
2009	TX		7653647	Natural Gas (MMcf)
2009	UT		449511	Natural Gas (MMcf)
2009	WV		264436	Natural Gas (MMcf)
2009	WY		2536336	Natural Gas (MMcf)
2010	AK		3197100	Natural Gas (MMcf)
2010	AR		927479	Natural Gas (MMcf)
2010	CA		278691	Natural Gas (MMcf)
2010	pacific		41200	Natural Gas (MMcf)
2010	CO		1589664	Natural Gas (MMcf)
2010	gulf		2259144	Natural Gas (MMcf)
2010	KS		325591	Natural Gas (MMcf)
2010	LA		2218283	Natural Gas (MMcf)
2010	MT		93266	Natural Gas (MMcf)
2010	NM		1341475	Natural Gas (MMcf)
2010	ND		113867	Natural Gas (MMcf)
2010	OH		78122	Natural Gas (MMcf)
2010	OK		1827328	Natural Gas (MMcf)
2010	PA		572902	Natural Gas (MMcf)
2010	TX		7593697	Natural Gas (MMcf)
2010	UT		436885	Natural Gas (MMcf)
2010	WV		265174	Natural Gas (MMcf)
2010	WY		2514657	Natural Gas (MMcf)
2011	AK		3162922	Natural Gas (MMcf)
2011	AR		1076757	Natural Gas (MMcf)
2011	CA		242551	Natural Gas (MMcf)
2011	pacific		36579	Natural Gas (MMcf)
2011	CO		1649306	Natural Gas (MMcf)
2011	gulf		1830913	Natural Gas (MMcf)
2011	KS		309952	Natural Gas (MMcf)
2011	LA		3040523	Natural Gas (MMcf)
2011	MT		79506	Natural Gas (MMcf)
2011	NM		1287682	Natural Gas (MMcf)
2011	ND		157025	Natural Gas (MMcf)
2011	OH		78858	Natural Gas (MMcf)
2011	OK		1888870	Natural Gas (MMcf)
2011	PA		1310592	Natural Gas (MMcf)
2011	TX		7934689	Natural Gas (MMcf)
2011	UT		461507	Natural Gas (MMcf)
2011	WV		394125	Natural Gas (MMcf)
2011	WY		2375301	Natural Gas (MMcf)
2012	AK		3164791	Natural Gas (MMcf)
2012	AR		1146168	Natural Gas (MMcf)
2012	CA		219560	Natural Gas (MMcf)
2012	pacific		27262	Natural Gas (MMcf)
2012	CO		1709376	Natural Gas (MMcf)
2012	gulf		1527875	Natural Gas (MMcf)
2012	KS		296299	Natural Gas (MMcf)
2012	LA		2955437	Natural Gas (MMcf)
2012	MT		66954	Natural Gas (MMcf)
2012	NM		1276296	Natural Gas (MMcf)
2012	ND		258568	Natural Gas (MMcf)
2012	OH		84482	Natural Gas (MMcf)
2012	OK		2023461	Natural Gas (MMcf)
2012	PA		2256696	Natural Gas (MMcf)
2012	TX		8143510	Natural Gas (MMcf)
2012	UT		490393	Natural Gas (MMcf)
2012	WV		539860	Natural Gas (MMcf)
2012	WY		2225622	Natural Gas (MMcf)
2013	AK		3215358	Natural Gas (MMcf)
2013	AR		1139654	Natural Gas (MMcf)
2013	CA		224856	Natural Gas (MMcf)
2013	pacific		27454	Natural Gas (MMcf)
2013	CO		1604860	Natural Gas (MMcf)
2013	gulf		1326697	Natural Gas (MMcf)
2013	KS		292467	Natural Gas (MMcf)
2013	LA		2366943	Natural Gas (MMcf)
2013	MT		63242	Natural Gas (MMcf)
2013	NM		1247394	Natural Gas (MMcf)
2013	ND		345787	Natural Gas (MMcf)
2013	OH		166017	Natural Gas (MMcf)
2013	OK		1993754	Natural Gas (MMcf)
2013	PA		3259042	Natural Gas (MMcf)
2013	TX		8299472	Natural Gas (MMcf)
2013	UT		470863	Natural Gas (MMcf)
2013	WV		741853	Natural Gas (MMcf)
2013	WY		2047757	Natural Gas (MMcf)
2004	AL		338735	Natural Gas (MMcf)
2004	AZ		331	Natural Gas (MMcf)
2004	FL		3525	Natural Gas (MMcf)
2004	IL		170	Natural Gas (MMcf)
2004	IN		3401	Natural Gas (MMcf)
2004	KY		94259	Natural Gas (MMcf)
2004	MD		34	Natural Gas (MMcf)
2004	MI		265345	Natural Gas (MMcf)
2004	MS		176329	Natural Gas (MMcf)
2004	MO		0	Natural Gas (MMcf)
2004	NE		1499	Natural Gas (MMcf)
2004	NV		5	Natural Gas (MMcf)
2004	NY		46050	Natural Gas (MMcf)
2004	OR		467	Natural Gas (MMcf)
2004	SD		11768	Natural Gas (MMcf)
2004	TN		2100	Natural Gas (MMcf)
2004	VA		85508	Natural Gas (MMcf)
2005	AL		317206	Natural Gas (MMcf)
2005	AZ		233	Natural Gas (MMcf)
2005	FL		2954	Natural Gas (MMcf)
2005	IL		166	Natural Gas (MMcf)
2005	IN		3135	Natural Gas (MMcf)
2005	KY		92795	Natural Gas (MMcf)
2005	MD		46	Natural Gas (MMcf)
2005	MI		266776	Natural Gas (MMcf)
2005	MS		189371	Natural Gas (MMcf)
2005	MO		0	Natural Gas (MMcf)
2005	NE		1201	Natural Gas (MMcf)
2005	NV		5	Natural Gas (MMcf)
2005	NY		55180	Natural Gas (MMcf)
2005	OR		454	Natural Gas (MMcf)
2005	SD		11349	Natural Gas (MMcf)
2005	TN		2200	Natural Gas (MMcf)
2005	VA		88610	Natural Gas (MMcf)
2006	AL		306144	Natural Gas (MMcf)
2006	AZ		611	Natural Gas (MMcf)
2006	FL		2845	Natural Gas (MMcf)
2006	IL		170	Natural Gas (MMcf)
2006	IN		2921	Natural Gas (MMcf)
2006	KY		95320	Natural Gas (MMcf)
2006	MD		48	Natural Gas (MMcf)
2006	MI		268673	Natural Gas (MMcf)
2006	MS		212081	Natural Gas (MMcf)
2006	MO		0	Natural Gas (MMcf)
2006	NE		1217	Natural Gas (MMcf)
2006	NV		5	Natural Gas (MMcf)
2006	NY		55980	Natural Gas (MMcf)
2006	OR		621	Natural Gas (MMcf)
2006	SD		10616	Natural Gas (MMcf)
2006	TN		2663	Natural Gas (MMcf)
2006	VA		103027	Natural Gas (MMcf)
2007	AL		289618	Natural Gas (MMcf)
2007	AZ		655	Natural Gas (MMcf)
2007	FL		2000	Natural Gas (MMcf)
2007	IL		1394	Natural Gas (MMcf)
2007	IN		3606	Natural Gas (MMcf)
2007	KY		95437	Natural Gas (MMcf)
2007	MD		35	Natural Gas (MMcf)
2007	MI		270571	Natural Gas (MMcf)
2007	MS		272878	Natural Gas (MMcf)
2007	MO		0	Natural Gas (MMcf)
2007	NE		1560	Natural Gas (MMcf)
2007	NV		5	Natural Gas (MMcf)
2007	NY		54942	Natural Gas (MMcf)
2007	OR		409	Natural Gas (MMcf)
2007	SD		11880	Natural Gas (MMcf)
2007	TN		3942	Natural Gas (MMcf)
2007	VA		112057	Natural Gas (MMcf)
2008	AL		277553	Natural Gas (MMcf)
2008	AZ		523	Natural Gas (MMcf)
2008	FL		2742	Natural Gas (MMcf)
2008	IL		1193	Natural Gas (MMcf)
2008	IN		4701	Natural Gas (MMcf)
2008	KY		114116	Natural Gas (MMcf)
2008	MD		28	Natural Gas (MMcf)
2008	MI		158794	Natural Gas (MMcf)
2008	MS		346465	Natural Gas (MMcf)
2008	MO		0	Natural Gas (MMcf)
2008	NE		3083	Natural Gas (MMcf)
2008	NV		4	Natural Gas (MMcf)
2008	NY		50320	Natural Gas (MMcf)
2008	OR		778	Natural Gas (MMcf)
2008	SD		12007	Natural Gas (MMcf)
2008	TN		4700	Natural Gas (MMcf)
2008	VA		128454	Natural Gas (MMcf)
2009	AL		255965	Natural Gas (MMcf)
2009	AZ		712	Natural Gas (MMcf)
2009	FL		290	Natural Gas (MMcf)
2009	IL		1443	Natural Gas (MMcf)
2009	IN		4927	Natural Gas (MMcf)
2009	KY		113300	Natural Gas (MMcf)
2009	MD		43	Natural Gas (MMcf)
2009	MI		159400	Natural Gas (MMcf)
2009	MS		352888	Natural Gas (MMcf)
2009	MO		0	Natural Gas (MMcf)
2009	NE		2916	Natural Gas (MMcf)
2009	NV		4	Natural Gas (MMcf)
2009	NY		44849	Natural Gas (MMcf)
2009	OR		821	Natural Gas (MMcf)
2009	SD		12927	Natural Gas (MMcf)
2009	TN		5478	Natural Gas (MMcf)
2009	VA		140738	Natural Gas (MMcf)
2010	AL		240703	Natural Gas (MMcf)
2010	AZ		183	Natural Gas (MMcf)
2010	FL		13938	Natural Gas (MMcf)
2010	IL		1702	Natural Gas (MMcf)
2010	IN		6802	Natural Gas (MMcf)
2010	KY		135330	Natural Gas (MMcf)
2010	MD		43	Natural Gas (MMcf)
2010	MI		136782	Natural Gas (MMcf)
2010	MS		401660	Natural Gas (MMcf)
2010	MO		0	Natural Gas (MMcf)
2010	NE		2255	Natural Gas (MMcf)
2010	NV		4	Natural Gas (MMcf)
2010	NY		35813	Natural Gas (MMcf)
2010	OR		1407	Natural Gas (MMcf)
2010	SD		12540	Natural Gas (MMcf)
2010	TN		5144	Natural Gas (MMcf)
2010	VA		147255	Natural Gas (MMcf)
2011	AL		218574	Natural Gas (MMcf)
2011	AZ		168	Natural Gas (MMcf)
2011	FL		17129	Natural Gas (MMcf)
2011	IL		2121	Natural Gas (MMcf)
2011	IN		9075	Natural Gas (MMcf)
2011	KY		124243	Natural Gas (MMcf)
2011	MD		34	Natural Gas (MMcf)
2011	MI		143826	Natural Gas (MMcf)
2011	MS		443351	Natural Gas (MMcf)
2011	MO		0	Natural Gas (MMcf)
2011	NE		1980	Natural Gas (MMcf)
2011	NV		3	Natural Gas (MMcf)
2011	NY		31124	Natural Gas (MMcf)
2011	OR		1344	Natural Gas (MMcf)
2011	SD		12449	Natural Gas (MMcf)
2011	TN		4851	Natural Gas (MMcf)
2011	VA		151094	Natural Gas (MMcf)
2012	AL		215710	Natural Gas (MMcf)
2012	AZ		117	Natural Gas (MMcf)
2012	FL		18681	Natural Gas (MMcf)
2012	IL		2125	Natural Gas (MMcf)
2012	IN		8814	Natural Gas (MMcf)
2012	KY		106122	Natural Gas (MMcf)
2012	MD		44	Natural Gas (MMcf)
2012	MI		129333	Natural Gas (MMcf)
2012	MS		452915	Natural Gas (MMcf)
2012	MO		0	Natural Gas (MMcf)
2012	NE		1328	Natural Gas (MMcf)
2012	NV		4	Natural Gas (MMcf)
2012	NY		26424	Natural Gas (MMcf)
2012	OR		770	Natural Gas (MMcf)
2012	SD		15085	Natural Gas (MMcf)
2012	TN		5825	Natural Gas (MMcf)
2012	VA		146405	Natural Gas (MMcf)
2013	AL		196326	Natural Gas (MMcf)
2013	AZ		72	Natural Gas (MMcf)
2013	FL		18011	Natural Gas (MMcf)
2013	IL		2887	Natural Gas (MMcf)
2013	IN		7938	Natural Gas (MMcf)
2013	KY		94665	Natural Gas (MMcf)
2013	MD		32	Natural Gas (MMcf)
2013	MI		123622	Natural Gas (MMcf)
2013	MS		59272	Natural Gas (MMcf)
2013	MO		9	Natural Gas (MMcf)
2013	NE		1032	Natural Gas (MMcf)
2013	NV		3	Natural Gas (MMcf)
2013	NY		23458	Natural Gas (MMcf)
2013	OR		770	Natural Gas (MMcf)
2013	SD		16205	Natural Gas (MMcf)
2013	TN		5400	Natural Gas (MMcf)
2013	VA		139382	Natural Gas (MMcf)
2004	FL		2904000	Crude Oil (bbl)
2004	NY		170000	Crude Oil (bbl)
2004	PA		2396000	Crude Oil (bbl)
2004	VA		19000	Crude Oil (bbl)
2004	WV		1735000	Crude Oil (bbl)
2004	IL		10984000	Crude Oil (bbl)
2004	IN		1755000	Crude Oil (bbl)
2004	KS		33879000	Crude Oil (bbl)
2004	KY		2548000	Crude Oil (bbl)
2004	MI		5951000	Crude Oil (bbl)
2004	MO		88000	Crude Oil (bbl)
2004	NE		2506000	Crude Oil (bbl)
2004	ND		31152000	Crude Oil (bbl)
2004	OH		5783000	Crude Oil (bbl)
2004	OK		63977000	Crude Oil (bbl)
2004	SD		1357000	Crude Oil (bbl)
2004	TN		361000	Crude Oil (bbl)
2004	AL		7443000	Crude Oil (bbl)
2004	AR		6747000	Crude Oil (bbl)
2004	LA		83272000	Crude Oil (bbl)
2004	MS		19242000	Crude Oil (bbl)
2004	NM		64517000	Crude Oil (bbl)
2004	TX		392714000	Crude Oil (bbl)
2004	CO		22532000	Crude Oil (bbl)
2004	MT		24718000	Crude Oil (bbl)
2004	UT		14744000	Crude Oil (bbl)
2004	WY		51940000	Crude Oil (bbl)
2004	AK		332441000	Crude Oil (bbl)
2004	AZ		54000	Crude Oil (bbl)
2004	CA		240138000	Crude Oil (bbl)
2004	NV		463000	Crude Oil (bbl)
2005	FL		2585000	Crude Oil (bbl)
2005	NY		202000	Crude Oil (bbl)
2005	PA		2460000	Crude Oil (bbl)
2005	VA		26000	Crude Oil (bbl)
2005	WV		1696000	Crude Oil (bbl)
2005	IL		10207000	Crude Oil (bbl)
2005	IN		1727000	Crude Oil (bbl)
2005	KS		33620000	Crude Oil (bbl)
2005	KY		2535000	Crude Oil (bbl)
2005	MI		5734000	Crude Oil (bbl)
2005	MO		86000	Crude Oil (bbl)
2005	NE		2408000	Crude Oil (bbl)
2005	ND		35675000	Crude Oil (bbl)
2005	OH		5658000	Crude Oil (bbl)
2005	OK		61262000	Crude Oil (bbl)
2005	SD		1394000	Crude Oil (bbl)
2005	TN		324000	Crude Oil (bbl)
2005	AL		7861000	Crude Oil (bbl)
2005	AR		6175000	Crude Oil (bbl)
2005	LA		75199000	Crude Oil (bbl)
2005	MS		17695000	Crude Oil (bbl)
2005	NM		60963000	Crude Oil (bbl)
2005	TX		392601000	Crude Oil (bbl)
2005	CO		23227000	Crude Oil (bbl)
2005	MT		32787000	Crude Oil (bbl)
2005	UT		16673000	Crude Oil (bbl)
2005	WY		51770000	Crude Oil (bbl)
2005	AK		315387000	Crude Oil (bbl)
2005	AZ		50000	Crude Oil (bbl)
2005	CA		230230000	Crude Oil (bbl)
2005	NV		447000	Crude Oil (bbl)
2006	FL		2360000	Crude Oil (bbl)
2006	NY		312000	Crude Oil (bbl)
2006	PA		2589000	Crude Oil (bbl)
2006	VA		17000	Crude Oil (bbl)
2006	WV		1726000	Crude Oil (bbl)
2006	IL		10325000	Crude Oil (bbl)
2006	IN		1773000	Crude Oil (bbl)
2006	KS		35668000	Crude Oil (bbl)
2006	KY		2340000	Crude Oil (bbl)
2006	MI		5828000	Crude Oil (bbl)
2006	MO		87000	Crude Oil (bbl)
2006	NE		2313000	Crude Oil (bbl)
2006	ND		39943000	Crude Oil (bbl)
2006	OH		5439000	Crude Oil (bbl)
2006	OK		64236000	Crude Oil (bbl)
2006	SD		1389000	Crude Oil (bbl)
2006	TN		192000	Crude Oil (bbl)
2006	AL		7539000	Crude Oil (bbl)
2006	AR		5948000	Crude Oil (bbl)
2006	LA		73621000	Crude Oil (bbl)
2006	MS		17356000	Crude Oil (bbl)
2006	NM		59452000	Crude Oil (bbl)
2006	TX		392481000	Crude Oil (bbl)
2006	CO		24494000	Crude Oil (bbl)
2006	MT		36294000	Crude Oil (bbl)
2006	UT		17927000	Crude Oil (bbl)
2006	WY		52974000	Crude Oil (bbl)
2006	AK		270481000	Crude Oil (bbl)
2006	AZ		55000	Crude Oil (bbl)
2006	CA		223015000	Crude Oil (bbl)
2006	NV		426000	Crude Oil (bbl)
2007	FL		2078000	Crude Oil (bbl)
2007	NY		379000	Crude Oil (bbl)
2007	PA		2788000	Crude Oil (bbl)
2007	VA		19000	Crude Oil (bbl)
2007	WV		1992000	Crude Oil (bbl)
2007	IL		9608000	Crude Oil (bbl)
2007	IN		1727000	Crude Oil (bbl)
2007	KS		36590000	Crude Oil (bbl)
2007	KY		2666000	Crude Oil (bbl)
2007	MI		5646000	Crude Oil (bbl)
2007	MO		80000	Crude Oil (bbl)
2007	NE		2335000	Crude Oil (bbl)
2007	ND		45122000	Crude Oil (bbl)
2007	OH		5155000	Crude Oil (bbl)
2007	OK		63951000	Crude Oil (bbl)
2007	SD		1632000	Crude Oil (bbl)
2007	TN		284000	Crude Oil (bbl)
2007	AL		7171000	Crude Oil (bbl)
2007	AR		6031000	Crude Oil (bbl)
2007	LA		76979000	Crude Oil (bbl)
2007	MS		20672000	Crude Oil (bbl)
2007	NM		59179000	Crude Oil (bbl)
2007	TX		391270000	Crude Oil (bbl)
2007	CO		26172000	Crude Oil (bbl)
2007	MT		34907000	Crude Oil (bbl)
2007	UT		19535000	Crude Oil (bbl)
2007	WY		54116000	Crude Oil (bbl)
2007	AK		263595000	Crude Oil (bbl)
2007	AZ		43000	Crude Oil (bbl)
2007	CA		218518000	Crude Oil (bbl)
2007	NV		408000	Crude Oil (bbl)
2008	FL		1953000	Crude Oil (bbl)
2008	NY		387000	Crude Oil (bbl)
2008	PA		2999000	Crude Oil (bbl)
2008	VA		16000	Crude Oil (bbl)
2008	WV		2126000	Crude Oil (bbl)
2008	IL		9448000	Crude Oil (bbl)
2008	IN		1859000	Crude Oil (bbl)
2008	KS		39663000	Crude Oil (bbl)
2008	KY		2645000	Crude Oil (bbl)
2008	MI		6271000	Crude Oil (bbl)
2008	MO		99000	Crude Oil (bbl)
2008	NE		2394000	Crude Oil (bbl)
2008	ND		62780000	Crude Oil (bbl)
2008	OH		5113000	Crude Oil (bbl)
2008	OK		67357000	Crude Oil (bbl)
2008	SD		1713000	Crude Oil (bbl)
2008	TN		338000	Crude Oil (bbl)
2008	AL		7696000	Crude Oil (bbl)
2008	AR		6079000	Crude Oil (bbl)
2008	LA		72353000	Crude Oil (bbl)
2008	MS		22104000	Crude Oil (bbl)
2008	NM		60156000	Crude Oil (bbl)
2008	TX		406007000	Crude Oil (bbl)
2008	CO		29928000	Crude Oil (bbl)
2008	MT		31596000	Crude Oil (bbl)
2008	UT		22041000	Crude Oil (bbl)
2008	WY		53045000	Crude Oil (bbl)
2008	AK		249874000	Crude Oil (bbl)
2008	AZ		52000	Crude Oil (bbl)
2008	CA		214533000	Crude Oil (bbl)
2008	NV		436000	Crude Oil (bbl)
2009	FL		696000	Crude Oil (bbl)
2009	NY		333000	Crude Oil (bbl)
2009	PA		2967000	Crude Oil (bbl)
2009	VA		11000	Crude Oil (bbl)
2009	WV		1501000	Crude Oil (bbl)
2009	IL		9097000	Crude Oil (bbl)
2009	IN		1803000	Crude Oil (bbl)
2009	KS		39466000	Crude Oil (bbl)
2009	KY		2609000	Crude Oil (bbl)
2009	MI		6223000	Crude Oil (bbl)
2009	MO		106000	Crude Oil (bbl)
2009	NE		2239000	Crude Oil (bbl)
2009	ND		79728000	Crude Oil (bbl)
2009	OH		4877000	Crude Oil (bbl)
2009	OK		66637000	Crude Oil (bbl)
2009	SD		1676000	Crude Oil (bbl)
2009	TN		268000	Crude Oil (bbl)
2009	AL		7189000	Crude Oil (bbl)
2009	AR		5755000	Crude Oil (bbl)
2009	LA		68824000	Crude Oil (bbl)
2009	MS		23232000	Crude Oil (bbl)
2009	NM		61156000	Crude Oil (bbl)
2009	TX		399344000	Crude Oil (bbl)
2009	CO		30350000	Crude Oil (bbl)
2009	MT		27835000	Crude Oil (bbl)
2009	UT		22943000	Crude Oil (bbl)
2009	WY		51533000	Crude Oil (bbl)
2009	AK		235491000	Crude Oil (bbl)
2009	AZ		46000	Crude Oil (bbl)
2009	CA		207262000	Crude Oil (bbl)
2009	NV		438000	Crude Oil (bbl)
2010	FL		1777000	Crude Oil (bbl)
2010	NY		381000	Crude Oil (bbl)
2010	PA		3236000	Crude Oil (bbl)
2010	VA		12000	Crude Oil (bbl)
2010	WV		1842000	Crude Oil (bbl)
2010	IL		9067000	Crude Oil (bbl)
2010	IN		1835000	Crude Oil (bbl)
2010	KS		40468000	Crude Oil (bbl)
2010	KY		2519000	Crude Oil (bbl)
2010	MI		6943000	Crude Oil (bbl)
2010	MO		146000	Crude Oil (bbl)
2010	NE		2331000	Crude Oil (bbl)
2010	ND		113064000	Crude Oil (bbl)
2010	OH		4769000	Crude Oil (bbl)
2010	OK		67418000	Crude Oil (bbl)
2010	SD		1604000	Crude Oil (bbl)
2010	TN		257000	Crude Oil (bbl)
2010	AL		7155000	Crude Oil (bbl)
2010	AR		5733000	Crude Oil (bbl)
2010	LA		67280000	Crude Oil (bbl)
2010	MS		24080000	Crude Oil (bbl)
2010	NM		65373000	Crude Oil (bbl)
2010	TX		426666000	Crude Oil (bbl)
2010	CO		32976000	Crude Oil (bbl)
2010	MT		25332000	Crude Oil (bbl)
2010	UT		24674000	Crude Oil (bbl)
2010	WY		53891000	Crude Oil (bbl)
2010	AK		218904000	Crude Oil (bbl)
2010	AZ		40000	Crude Oil (bbl)
2010	CA		200050000	Crude Oil (bbl)
2010	NV		426000	Crude Oil (bbl)
2011	FL		2023000	Crude Oil (bbl)
2011	NY		375000	Crude Oil (bbl)
2011	PA		3463000	Crude Oil (bbl)
2011	VA		11000	Crude Oil (bbl)
2011	WV		2146000	Crude Oil (bbl)
2011	IL		9158000	Crude Oil (bbl)
2011	IN		1987000	Crude Oil (bbl)
2011	KS		41507000	Crude Oil (bbl)
2011	KY		2326000	Crude Oil (bbl)
2011	MI		7012000	Crude Oil (bbl)
2011	MO		118000	Crude Oil (bbl)
2011	NE		2544000	Crude Oil (bbl)
2011	ND		153015000	Crude Oil (bbl)
2011	OH		4654000	Crude Oil (bbl)
2011	OK		73423000	Crude Oil (bbl)
2011	SD		1625000	Crude Oil (bbl)
2011	TN		296000	Crude Oil (bbl)
2011	AL		8373000	Crude Oil (bbl)
2011	AR		5877000	Crude Oil (bbl)
2011	LA		68965000	Crude Oil (bbl)
2011	MS		24246000	Crude Oil (bbl)
2011	NM		71249000	Crude Oil (bbl)
2011	TX		528844000	Crude Oil (bbl)
2011	CO		39430000	Crude Oil (bbl)
2011	MT		24155000	Crude Oil (bbl)
2011	UT		26331000	Crude Oil (bbl)
2011	WY		54670000	Crude Oil (bbl)
2011	AK		204829000	Crude Oil (bbl)
2011	AZ		37000	Crude Oil (bbl)
2011	CA		193996000	Crude Oil (bbl)
2011	NV		408000	Crude Oil (bbl)
2012	FL		2135000	Crude Oil (bbl)
2012	NY		362000	Crude Oil (bbl)
2012	PA		4304000	Crude Oil (bbl)
2012	VA		9000	Crude Oil (bbl)
2012	WV		2573000	Crude Oil (bbl)
2012	IL		8908000	Crude Oil (bbl)
2012	IN		2350000	Crude Oil (bbl)
2012	KS		43743000	Crude Oil (bbl)
2012	KY		3198000	Crude Oil (bbl)
2012	MI		7426000	Crude Oil (bbl)
2012	MO		175000	Crude Oil (bbl)
2012	NE		3025000	Crude Oil (bbl)
2012	ND		243236000	Crude Oil (bbl)
2012	OH		5109000	Crude Oil (bbl)
2012	OK		87538000	Crude Oil (bbl)
2012	SD		1756000	Crude Oil (bbl)
2012	TN		371000	Crude Oil (bbl)
2012	AL		9525000	Crude Oil (bbl)
2012	AR		6536000	Crude Oil (bbl)
2012	LA		70643000	Crude Oil (bbl)
2012	MS		24593000	Crude Oil (bbl)
2012	NM		85334000	Crude Oil (bbl)
2012	TX		722130000	Crude Oil (bbl)
2012	CO		49435000	Crude Oil (bbl)
2012	MT		26495000	Crude Oil (bbl)
2012	UT		30268000	Crude Oil (bbl)
2012	WY		57830000	Crude Oil (bbl)
2012	AK		192368000	Crude Oil (bbl)
2012	AZ		52000	Crude Oil (bbl)
2012	CA		197211000	Crude Oil (bbl)
2012	NV		368000	Crude Oil (bbl)
2013	FL		2174000	Crude Oil (bbl)
2013	NY		313000	Crude Oil (bbl)
2013	PA		5246000	Crude Oil (bbl)
2013	VA		9000	Crude Oil (bbl)
2013	WV		7564000	Crude Oil (bbl)
