Calendar Year	Product	State/Offshore Region	FIPS Code	CPS/Planning Area	Production Volume	Onshore/Offshore	Category	
2007	Oil (bbl)	MT	30101	Toole County	61,867	Onshore	Federal	
2007	Oil (bbl)	MT	30109	Wibaux County	19	Onshore	Mixed Exploratory	
2007	Oil (bbl)	MT	30109	Wibaux County	133,398	Onshore	Federal	
2007	Oil (bbl)	MT	30111	Yellowstone County	499	Onshore	Federal	
2007	Coal (tons)	ND	38057	Mercer County	3,532,980	Onshore	Federal	
2007	Coal (tons)	ND	38065	Oliver County	W	Onshore	Federal	
2007	Gas (mcf)	ND	38007	Billings County	2,463,423	Onshore	Federal	
2007	Gas (mcf)	ND	38009	Bottineau County	2,104	Onshore	Federal	
2007	Gas (mcf)	ND	38011	Bowman County	572	Onshore	Mixed Exploratory	
2007	Gas (mcf)	ND	38011	Bowman County	3,872,912	Onshore	Federal	
2007	Gas (mcf)	ND	38013	Burke County	30,786	Onshore	Federal	
2007	Gas (mcf)	ND	38025	Dunn County	66,208	Onshore	Federal	
2007	Gas (mcf)	ND	38033	Golden Valley County	315,066	Onshore	Federal	
2007	Gas (mcf)	ND	38053	McKenzie County	2,388,712	Onshore	Federal	
2007	Gas (mcf)	ND	38061	Mountrail County	7,961	Onshore	Federal	
2007	Gas (mcf)	ND	38075	Renville County	6,793	Onshore	Federal	
2007	Gas (mcf)	ND	38087	Slope County	695,504	Onshore	Federal	
2007	Gas (mcf)	ND	38089	Stark County	15,984	Onshore	Federal	
2007	Gas (mcf)	ND	38105	Williams County	220,757	Onshore	Federal	
2007	Oil (bbl)	ND	38007	Billings County	2,143,817	Onshore	Federal	
2007	Oil (bbl)	ND	38009	Bottineau County	43,602	Onshore	Federal	
2007	Oil (bbl)	ND	38011	Bowman County	568	Onshore	Mixed Exploratory	
2007	Oil (bbl)	ND	38011	Bowman County	2,355,350	Onshore	Federal	
2007	Oil (bbl)	ND	38013	Burke County	8,554	Onshore	Federal	
2007	Oil (bbl)	ND	38023	Divide County	1,778	Onshore	Federal	
2007	Oil (bbl)	ND	38025	Dunn County	91,869	Onshore	Federal	
2007	Oil (bbl)	ND	38033	Golden Valley County	342,357	Onshore	Federal	
2007	Oil (bbl)	ND	38053	McKenzie County	1,595,678	Onshore	Federal	
2007	Oil (bbl)	ND	38061	Mountrail County	6,729	Onshore	Federal	
2007	Oil (bbl)	ND	38075	Renville County	39,624	Onshore	Federal	
2007	Oil (bbl)	ND	38087	Slope County	392,521	Onshore	Federal	
2007	Oil (bbl)	ND	38089	Stark County	33,257	Onshore	Federal	
2007	Oil (bbl)	ND	38105	Williams County	64,776	Onshore	Federal	
2007	Gas (mcf)	NE	31033	Cheyenne County	5,946	Onshore	Federal	
2007	Gas (mcf)	NE	31105	Kimball County	25	Onshore	Federal	
2007	Oil (bbl)	NE	31033	Cheyenne County	60,297	Onshore	Federal	
2007	Oil (bbl)	NE	31057	Dundy County	291	Onshore	Federal	
2007	Oil (bbl)	NE	31087	Hitchcock County	5,305	Onshore	Federal	
2007	Oil (bbl)	NE	31105	Kimball County	1,812	Onshore	Federal	
2007	Oil (bbl)	NE	31145	Red Willow County	6	Onshore	Federal	
2007	Brine Barrels (bbl)	NM	35025	Lea County	W	Onshore	Federal	
2007	Coal (tons)	NM	35031	McKinley County	W	Onshore	Federal	
2007	Coal (tons)	NM	35045	San Juan County	W	Onshore	Federal	
2007	Gas (mcf)	NM	35001	Bernalillo County	35,568	Onshore	Federal	
2007	Gas (mcf)	NM	35005	Chaves County	129,050	Onshore	Mixed Exploratory	
2007	Gas (mcf)	NM	35005	Chaves County	10,393,445	Onshore	Federal	
2007	Gas (mcf)	NM	35007	Colfax County	288,471	Onshore	Federal	
2007	Gas (mcf)	NM	35015	Eddy County	2,924,928	Onshore	Mixed Exploratory	
2007	Gas (mcf)	NM	35015	Eddy County	155,650,526	Onshore	Federal	
2007	Gas (mcf)	NM	35021	Harding County	2,731,819	Onshore	Federal	
2007	Gas (mcf)	NM	35025	Lea County	294,253	Onshore	Mixed Exploratory	
2007	Gas (mcf)	NM	35025	Lea County	59,899,476	Onshore	Federal	
2007	Gas (mcf)	NM	35031	McKinley County	10,307	Onshore	Federal	
2007	Gas (mcf)	NM	35037	Quay County	2,731,819	Onshore	Federal	
2007	Gas (mcf)	NM	35039	Rio Arriba County	26,563	Onshore	Mixed Exploratory	
2007	Gas (mcf)	NM	35039	Rio Arriba County	292,590,889	Onshore	Federal	
2007	Gas (mcf)	NM	35041	Roosevelt County	1,495,170	Onshore	Federal	
2007	Gas (mcf)	NM	35045	San Juan County	72,148	Onshore	Mixed Exploratory	
2007	Gas (mcf)	NM	35045	San Juan County	443,664,755	Onshore	Federal	
2007	Gas (mcf)	NM	35043	Sandoval County	428,865	Onshore	Federal	
2007	Gas (mcf)	NM	35059	Union County	2,731,827	Onshore	Federal	
2007	Langbeinite (tons)	NM	35015	Eddy County	966,101	Onshore	Federal	
2007	Muriate Of Potash-Granular (tons)	NM	35015	Eddy County	429,446	Onshore	Federal	
2007	Muriate Of Potash-Standard (tons)	NM	35015	Eddy County	251,708	Onshore	Federal	
2007	Oil (bbl)	NM	35001	Bernalillo County	25,855	Onshore	Federal	
2007	Oil (bbl)	NM	35005	Chaves County	1,349	Onshore	Mixed Exploratory	
2007	Oil (bbl)	NM	35005	Chaves County	123,527	Onshore	Federal	
2007	Oil (bbl)	NM	35015	Eddy County	89,309	Onshore	Mixed Exploratory	
2007	Oil (bbl)	NM	35015	Eddy County	14,696,321	Onshore	Federal	
2007	Oil (bbl)	NM	35025	Lea County	15,452	Onshore	Mixed Exploratory	
2007	Oil (bbl)	NM	35025	Lea County	8,566,043	Onshore	Federal	
2007	Oil (bbl)	NM	35031	McKinley County	1,016	Onshore	Federal	
2007	Oil (bbl)	NM	35039	Rio Arriba County	611	Onshore	Mixed Exploratory	
2007	Oil (bbl)	NM	35039	Rio Arriba County	771,767	Onshore	Federal	
2007	Oil (bbl)	NM	35041	Roosevelt County	145,725	Onshore	Federal	
2007	Oil (bbl)	NM	35045	San Juan County	803,027	Onshore	Federal	
2007	Oil (bbl)	NM	35043	Sandoval County	35,432	Onshore	Federal	
2007	Potash (tons)	NM	35015	Eddy County	W	Onshore	Federal	
2007	Salt (tons)	NM	35015	Eddy County	W	Onshore	Federal	
2007	Sylvite-Raw Ore (tons)	NM	35015	Eddy County	W	Onshore	Federal	
2007	Gas (mcf)	NV	32023	Nye County	4,573	Onshore	Federal	
2007	Geothermal - Direct Utilization, Hundreds of Gallons	NV	32001	Churchill County	106,272,414	Onshore	Federal	
2007	Geothermal - Electrical Generation, Kilowatt Hours	NV	32001	Churchill County	522,279,129	Onshore	Federal	
2007	Geothermal - Electrical Generation, Kilowatt Hours	NV	32011	Eureka County	2,858,481	Onshore	Federal	
2007	Geothermal - Electrical Generation, Kilowatt Hours	NV	32015	Lander County	7,195,670	Onshore	Federal	
2007	Geothermal - Electrical Generation, Kilowatt Hours	NV	32031	Washoe County	53,715,491	Onshore	Federal	
2007	Oil (bbl)	NV	32011	Eureka County	39,478	Onshore	Federal	
2007	Oil (bbl)	NV	32023	Nye County	365,676	Onshore	Federal	
2007	Gas (mcf)	NY	36013	Chautauqua County	6,883	Onshore	Federal	
2007	Gas (mcf)	NY	36099	Seneca County	5,185	Onshore	Federal	
2007	Gas (mcf)	NY	36101	Steuben County	622	Onshore	Federal	
2007	Gas (mcf)	Offshore Alaska		Beaufort Sea	26,817,788	Offshore	Federal	
2007	Oil (bbl)	Offshore Alaska		Beaufort Sea	2,475,709	Offshore	Federal	
2007	Gas (mcf)	Offshore Gulf		Central Gulf of Mexico	2,123,066,216	Offshore	Federal	
2007	Gas (mcf)	Offshore Gulf		Eastern Gulf of Mexico	45,925,342	Offshore	Federal	
2007	Gas (mcf)	Offshore Gulf		Western Gulf of Mexico	644,201,538	Offshore	Federal	
2007	Oil (bbl)	Offshore Gulf		Central Gulf of Mexico	408,001,731	Offshore	Federal	
2007	Oil (bbl)	Offshore Gulf		Eastern Gulf of Mexico	16,450	Offshore	Federal	
2007	Oil (bbl)	Offshore Gulf		Western Gulf of Mexico	59,896,282	Offshore	Federal	
2007	Gas (mcf)	Offshore Pacific		Southern California	45,563,257	Offshore	Federal	
2007	Oil (bbl)	Offshore Pacific		Southern California	24,624,089	Offshore	Federal	
2007	Gas (mcf)	OH	39009	Athens County	1,878	Onshore	Federal	
2007	Gas (mcf)	OH	39087	Lawrence County	10,062	Onshore	Federal	
2007	Gas (mcf)	OH	39099	Mahoning County	72,971	Onshore	Federal	
2007	Gas (mcf)	OH	39111	Monroe County	14,312	Onshore	Federal	
2007	Gas (mcf)	OH	39119	Muskingum County	8,491	Onshore	Federal	
2007	Gas (mcf)	OH	39127	Perry County	3,351	Onshore	Federal	
2007	Gas (mcf)	OH	39133	Portage County	193,009	Onshore	Federal	
2007	Gas (mcf)	OH	39151	Stark County	26,705	Onshore	Federal	
2007	Gas (mcf)	OH	39155	Trumbull County	178,616	Onshore	Federal	
2007	Gas (mcf)	OH	39167	Washington County	37,247	Onshore	Federal	
2007	Oil (bbl)	OH	39009	Athens County	36	Onshore	Federal	
2007	Oil (bbl)	OH	39073	Hocking County	1,506	Onshore	Federal	
2007	Oil (bbl)	OH	39099	Mahoning County	4,084	Onshore	Federal	
2007	Oil (bbl)	OH	39111	Monroe County	1,148	Onshore	Federal	
2007	Oil (bbl)	OH	39119	Muskingum County	425	Onshore	Federal	
2007	Oil (bbl)	OH	39127	Perry County	233	Onshore	Federal	
2007	Oil (bbl)	OH	39133	Portage County	9,630	Onshore	Federal	
2007	Oil (bbl)	OH	39151	Stark County	358	Onshore	Federal	
2007	Oil (bbl)	OH	39155	Trumbull County	630	Onshore	Federal	
2007	Oil (bbl)	OH	39167	Washington County	1,556	Onshore	Federal	
2007	Coal (tons)	OK	40079	Le Flore County	890,762	Onshore	Federal	
2007	Gas (mcf)	OK	40003	Alfalfa County	125,426	Onshore	Federal	
2007	Gas (mcf)	OK	40007	Beaver County	164,927	Onshore	Federal	
2007	Gas (mcf)	OK	40009	Beckham County	1,028,868	Onshore	Federal	
2007	Gas (mcf)	OK	40011	Blaine County	383,170	Onshore	Federal	
2007	Gas (mcf)	OK	40015	Caddo County	13,467	Onshore	Federal	
2007	Gas (mcf)	OK	40017	Canadian County	270,645	Onshore	Federal	
2007	Gas (mcf)	OK	40029	Coal County	656,493	Onshore	Federal	
2007	Gas (mcf)	OK	40037	Creek County	37	Onshore	Federal	
2007	Gas (mcf)	OK	40039	Custer County	323,955	Onshore	Federal	
2007	Gas (mcf)	OK	40043	Dewey County	510,822	Onshore	Federal	
2007	Gas (mcf)	OK	40045	Ellis County	460,108	Onshore	Federal	
2007	Gas (mcf)	OK	40047	Garfield County	99,041	Onshore	Federal	
2007	Gas (mcf)	OK	40049	Garvin County	27,894	Onshore	Federal	
2007	Gas (mcf)	OK	40051	Grady County	44,257	Onshore	Federal	
2007	Gas (mcf)	OK	40055	Greer County	7,796	Onshore	Federal	
2007	Gas (mcf)	OK	40059	Harper County	55,933	Onshore	Federal	
2007	Gas (mcf)	OK	40061	Haskell County	364,451	Onshore	Federal	
2007	Gas (mcf)	OK	40063	Hughes County	1,912	Onshore	Federal	
2007	Gas (mcf)	OK	40073	Kingfisher County	40,626	Onshore	Federal	
2007	Gas (mcf)	OK	40077	Latimer County	167,237	Onshore	Federal	
2007	Gas (mcf)	OK	40079	Le Flore County	73,678	Onshore	Federal	
2007	Gas (mcf)	OK	40081	Lincoln County	49,902	Onshore	Federal	
2007	Gas (mcf)	OK	40083	Logan County	465	Onshore	Federal	
2007	Gas (mcf)	OK	40093	Major County	6,738	Onshore	Mixed Exploratory	
2007	Gas (mcf)	OK	40093	Major County	1,314,566	Onshore	Federal	
2007	Gas (mcf)	OK	40091	McIntosh County	29,477	Onshore	Federal	
2007	Gas (mcf)	OK	40109	Oklahoma County	1,510	Onshore	Federal	
2007	Gas (mcf)	OK	40119	Payne County	5,010	Onshore	Federal	
2007	Gas (mcf)	OK	40121	Pittsburg County	1,191,140	Onshore	Federal	
2007	Gas (mcf)	OK	40129	Roger Mills County	4,274,962	Onshore	Federal	
2007	Gas (mcf)	OK	40135	Sequoyah County	30,398	Onshore	Federal	
2007	Gas (mcf)	OK	40139	Texas County	218,385	Onshore	Federal	
2007	Gas (mcf)	OK	40149	Washita County	6,452	Onshore	Federal	
2007	Gas (mcf)	OK	40151	Woods County	1,458,945	Onshore	Federal	
2007	Gas (mcf)	OK	40153	Woodward County	736,563	Onshore	Federal	
2007	Oil (bbl)	OK	40003	Alfalfa County	1,989	Onshore	Federal	
2007	Oil (bbl)	OK	40007	Beaver County	2,951	Onshore	Federal	
2007	Oil (bbl)	OK	40009	Beckham County	2,294	Onshore	Federal	
2007	Oil (bbl)	OK	40011	Blaine County	4,677	Onshore	Federal	
2007	Oil (bbl)	OK	40015	Caddo County	10	Onshore	Federal	
2007	Oil (bbl)	OK	40017	Canadian County	3,055	Onshore	Federal	
2007	Oil (bbl)	OK	40029	Coal County	4,001	Onshore	Federal	
2007	Oil (bbl)	OK	40031	Comanche County	867	Onshore	Federal	
2007	Oil (bbl)	OK	40037	Creek County	183	Onshore	Federal	
2007	Oil (bbl)	OK	40039	Custer County	2,476	Onshore	Federal	
2007	Oil (bbl)	OK	40043	Dewey County	10,217	Onshore	Federal	
2007	Oil (bbl)	OK	40045	Ellis County	11,881	Onshore	Federal	
2007	Oil (bbl)	OK	40047	Garfield County	937	Onshore	Federal	
2007	Oil (bbl)	OK	40049	Garvin County	3,839	Onshore	Federal	
2007	Oil (bbl)	OK	40051	Grady County	1,054	Onshore	Federal	
2007	Oil (bbl)	OK	40059	Harper County	169	Onshore	Federal	
2007	Oil (bbl)	OK	40073	Kingfisher County	676	Onshore	Federal	
2007	Oil (bbl)	OK	40081	Lincoln County	2,782	Onshore	Federal	
2007	Oil (bbl)	OK	40083	Logan County	12	Onshore	Federal	
2007	Oil (bbl)	OK	40093	Major County	256	Onshore	Mixed Exploratory	
2007	Oil (bbl)	OK	40093	Major County	48,708	Onshore	Federal	
2007	Oil (bbl)	OK	40087	McClain County	79	Onshore	Federal	
2007	Oil (bbl)	OK	40109	Oklahoma County	7	Onshore	Federal	
2007	Oil (bbl)	OK	40129	Roger Mills County	26,623	Onshore	Federal	
2007	Oil (bbl)	OK	40139	Texas County	6,711	Onshore	Federal	
2007	Oil (bbl)	OK	40141	Tillman County	14,805	Onshore	Federal	
2007	Oil (bbl)	OK	40149	Washita County	215	Onshore	Federal	
2007	Oil (bbl)	OK	40151	Woods County	22,092	Onshore	Federal	
2007	Oil (bbl)	OK	40153	Woodward County	3,398	Onshore	Federal	
2007	Gas (mcf)	PA	42063	Indiana County	6,778	Onshore	Federal	
2007	Gas (mcf)	PA	42129	Westmoreland County	13,135	Onshore	Federal	
2007	Gas (mcf)	SD	46047	Fall River County	3,794	Onshore	Federal	
2007	Gas (mcf)	SD	46063	Harding County	1,665,753	Onshore	Federal	
2007	Oil (bbl)	SD	46047	Fall River County	18,076	Onshore	Federal	
2007	Oil (bbl)	SD	46063	Harding County	166,683	Onshore	Federal	
2007	Gas (mcf)	TX	48037	Bowie County	729	Onshore	Federal	
2007	Gas (mcf)	TX	48041	Brazos County	6	Onshore	Federal	
2007	Gas (mcf)	TX	48071	Chambers County	850	Onshore	Federal	
2007	Gas (mcf)	TX	48121	Denton County	419,147	Onshore	Federal	
2007	Gas (mcf)	TX	48161	Freestone County	127,955	Onshore	Federal	
2007	Gas (mcf)	TX	48167	Galveston County	35,374	Onshore	Federal	
2007	Gas (mcf)	TX	48181	Grayson County	24,327	Onshore	Federal	
2007	Gas (mcf)	TX	48203	Harrison County	79,191	Onshore	Federal	
2007	Gas (mcf)	TX	48211	Hemphill County	10,682	Onshore	Federal	
2007	Gas (mcf)	TX	48215	Hidalgo County	43,063	Onshore	Federal	
2007	Gas (mcf)	TX	48225	Houston County	2,468,958	Onshore	Federal	
2007	Gas (mcf)	TX	48239	Jackson County	823	Onshore	Federal	
2007	Gas (mcf)	TX	48241	Jasper County	1,337	Onshore	Federal	
2007	Gas (mcf)	TX	48251	Johnson County	319,419	Onshore	Federal	
2007	Gas (mcf)	TX	48253	Jones County	3,559	Onshore	Federal	
2007	Gas (mcf)	TX	48287	Lee County	22,331	Onshore	Federal	
2007	Gas (mcf)	TX	48297	Live Oak County	41,296	Onshore	Federal	
2007	Gas (mcf)	TX	48311	McMullen County	37,008	Onshore	Federal	
2007	Gas (mcf)	TX	48347	Nacogdoches County	56,571	Onshore	Federal	
2007	Gas (mcf)	TX	48351	Newton County	3	Onshore	Federal	
2007	Gas (mcf)	TX	48355	Nueces County	69,843	Onshore	Federal	
2007	Gas (mcf)	TX	48357	Ochiltree County	4,019	Onshore	Federal	
2007	Gas (mcf)	TX	48367	Parker County	106,628	Onshore	Federal	
2007	Gas (mcf)	TX	48403	Sabine County	20,614	Onshore	Federal	
2007	Gas (mcf)	TX	48407	San Jacinto County	336,978	Onshore	Federal	
2007	Gas (mcf)	TX	48419	Shelby County	8,111,634	Onshore	Federal	
2007	Gas (mcf)	TX	48427	Starr County	8,937,179	Onshore	Federal	
2007	Gas (mcf)	TX	48439	Tarrant County	4,952,515	Onshore	Federal	
2007	Gas (mcf)	TX	48441	Taylor County	4,769	Onshore	Federal	
2007	Gas (mcf)	TX	48471	Walker County	11,188	Onshore	Federal	
2007	Gas (mcf)	TX	48477	Washington County	111,366	Onshore	Federal	
2007	Gas (mcf)	TX	48483	Wheeler County	2,906	Onshore	Federal	
2007	Gas (mcf)	TX	48487	Wilbarger County	6,565	Onshore	Federal	
2007	Gas (mcf)	TX	48497	Wise County	424,407	Onshore	Federal	
2007	Gas (mcf)	TX	48505	Zapata County	673,167	Onshore	Federal	
2007	Oil (bbl)	TX	48037	Bowie County	2,694	Onshore	Federal	
2007	Oil (bbl)	TX	48041	Brazos County	2	Onshore	Federal	
2007	Oil (bbl)	TX	48071	Chambers County	845	Onshore	Federal	
2007	Oil (bbl)	TX	48167	Galveston County	65,782	Onshore	Federal	
2007	Oil (bbl)	TX	48179	Gray County	4,717	Onshore	Federal	
2007	Oil (bbl)	TX	48181	Grayson County	5,589	Onshore	Federal	
2007	Oil (bbl)	TX	48203	Harrison County	1,614	Onshore	Federal	
2007	Oil (bbl)	TX	48211	Hemphill County	30	Onshore	Federal	
2007	Oil (bbl)	TX	48215	Hidalgo County	155	Onshore	Federal	
2007	Oil (bbl)	TX	48225	Houston County	142,809	Onshore	Federal	
2007	Oil (bbl)	TX	48241	Jasper County	1,494	Onshore	Federal	
2007	Oil (bbl)	TX	48253	Jones County	1,694	Onshore	Federal	
2007	Oil (bbl)	TX	48287	Lee County	1,181	Onshore	Federal	
2007	Oil (bbl)	TX	48297	Live Oak County	706	Onshore	Federal	
2007	Oil (bbl)	TX	48311	McMullen County	3,426	Onshore	Federal	
2007	Oil (bbl)	TX	48347	Nacogdoches County	10	Onshore	Federal	
2007	Oil (bbl)	TX	48351	Newton County	13	Onshore	Federal	
2007	Oil (bbl)	TX	48355	Nueces County	952	Onshore	Federal	
2007	Oil (bbl)	TX	48357	Ochiltree County	24	Onshore	Federal	
2007	Oil (bbl)	TX	48367	Parker County	314	Onshore	Federal	
2007	Oil (bbl)	TX	48403	Sabine County	3,337	Onshore	Federal	
2007	Oil (bbl)	TX	48407	San Jacinto County	23,299	Onshore	Federal	
2007	Oil (bbl)	TX	48419	Shelby County	30,503	Onshore	Federal	
2007	Oil (bbl)	TX	48427	Starr County	133	Onshore	Federal	
2007	Oil (bbl)	TX	48477	Washington County	3,991	Onshore	Federal	
2007	Oil (bbl)	TX	48483	Wheeler County	34	Onshore	Federal	
2007	Oil (bbl)	TX	48487	Wilbarger County	468	Onshore	Federal	
2007	Oil (bbl)	TX	48497	Wise County	24,557	Onshore	Federal	
2007	Oil (bbl)	TX	48505	Zapata County	123	Onshore	Federal	
2007	Clay (tons)	UT	49031	Piute County	W	Onshore	Federal	
2007	Coal (tons)	UT	49007	Carbon County	5,251,531	Onshore	Federal	
2007	Coal (tons)	UT	49015	Emery County	1,423,020	Onshore	Federal	
2007	Coal (tons)	UT	49041	Sevier County	W	Onshore	Federal	
2007	Gas (mcf)	UT	49007	Carbon County	3,634,136	Onshore	Mixed Exploratory	
2007	Gas (mcf)	UT	49007	Carbon County	45,912,546	Onshore	Federal	
2007	Gas (mcf)	UT	49009	Daggett County	64,832	Onshore	Federal	
2007	Gas (mcf)	UT	49013	Duchesne County	816	Onshore	Mixed Exploratory	
2007	Gas (mcf)	UT	49013	Duchesne County	5,237,243	Onshore	Federal	
2007	Gas (mcf)	UT	49015	Emery County	9,941,863	Onshore	Federal	
2007	Gas (mcf)	UT	49017	Garfield County	9,131	Onshore	Federal	
2007	Gas (mcf)	UT	49019	Grand County	37,312	Onshore	Mixed Exploratory	
2007	Gas (mcf)	UT	49019	Grand County	5,254,301	Onshore	Federal	
2007	Gas (mcf)	UT	49037	San Juan County	1,647,880	Onshore	Mixed Exploratory	
2007	Gas (mcf)	UT	49037	San Juan County	6,424,763	Onshore	Federal	
2007	Gas (mcf)	UT	49043	Summit County	239,906	Onshore	Federal	
2007	Gas (mcf)	UT	49047	Uintah County	556,818	Onshore	Mixed Exploratory	
2007	Gas (mcf)	UT	49047	Uintah County	164,634,030	Onshore	Federal	
2007	Gas (mcf)	UT	49049	Utah County	41,116	Onshore	Federal	
2007	Gas (mcf)	UT	49053	Washington County	4,365	Onshore	Federal	
2007	Geothermal - Electrical Generation, Thousands of Pounds	UT	49001	Beaver County	2,046,718,554	Onshore	Federal	
2007	Gilsonite (tons)	UT	49047	Uintah County	10,879	Onshore	Federal	
2007	Magnesium Chloride Brine (tons)	UT	49045	Tooele County	W	Onshore	Federal	
2007	Manure Salts (tons)	UT	49045	Tooele County	W	Onshore	Federal	
2007	Oil (bbl)	UT	49007	Carbon County	7,357	Onshore	Mixed Exploratory	
2007	Oil (bbl)	UT	49007	Carbon County	37,376	Onshore	Federal	
2007	Oil (bbl)	UT	49009	Daggett County	46	Onshore	Federal	
2007	Oil (bbl)	UT	49013	Duchesne County	1,797	Onshore	Mixed Exploratory	
2007	Oil (bbl)	UT	49013	Duchesne County	2,762,988	Onshore	Federal	
2007	Oil (bbl)	UT	49015	Emery County	2,002	Onshore	Federal	
2007	Oil (bbl)	UT	49017	Garfield County	188,678	Onshore	Federal	
2007	Oil (bbl)	UT	49019	Grand County	28,263	Onshore	Mixed Exploratory	
2007	Oil (bbl)	UT	49019	Grand County	92,409	Onshore	Federal	
2007	Oil (bbl)	UT	49037	San Juan County	10,066	Onshore	Mixed Exploratory	
2007	Oil (bbl)	UT	49037	San Juan County	290,525	Onshore	Federal	
2007	Oil (bbl)	UT	49041	Sevier County	1,418,250	Onshore	Federal	
2007	Oil (bbl)	UT	49043	Summit County	40,315	Onshore	Federal	
2007	Oil (bbl)	UT	49047	Uintah County	66,776	Onshore	Mixed Exploratory	
2007	Oil (bbl)	UT	49047	Uintah County	3,428,598	Onshore	Federal	
2007	Potash (tons)	UT	49045	Tooele County	W	Onshore	Federal	
2007	Salt (tons)	UT	49045	Tooele County	W	Onshore	Federal	
2007	Gas (mcf)	VA	51051	Dickenson County	206,302	Onshore	Federal	
2007	Gas (mcf)	VA	51091	Highland County	681	Onshore	Federal	
2007	Gas (mcf)	VA	51195	Wise County	1,375	Onshore	Federal	
2007	Limestone (tons)	VA	51071	Giles County	W	Onshore	Federal	
2007	Borate Products (tons)	Withheld	Withheld	Withheld	32,736	Onshore	Federal	
2007	Brine Products (tons)	Withheld	Withheld	Withheld	 46,600 	Onshore	Federal	
2007	Clay (tons)	Withheld	Withheld	Withheld	67,014	Onshore	Federal	
2007	Coal (tons)	Withheld	Withheld	Withheld	18,947,251	Onshore	Federal	
2007	Copper Concentrate (tons)	Withheld	Withheld	Withheld	1,702	Onshore	Federal	
2007	Gold and Silver Products (oz)	Withheld	Withheld	Withheld	40	Onshore	Federal	
2007	Hardrock Products (tons)	Withheld	Withheld	Withheld	142,378	Onshore	Federal	
2007	Lead Concentrate (tons)	Withheld	Withheld	Withheld	1,620	Onshore	Federal	
2007	Potash (tons)	Withheld	Withheld	Withheld	448,032	Onshore	Federal	
2007	Potassium Products (tons)	Withheld	Withheld	Withheld	231,617	Onshore	Federal	
2007	Salt (tons)	Withheld	Withheld	Withheld	24,254	Onshore/Offshore	Federal	
2007	Salt (tons)	Withheld	Withheld	Withheld	681,633	Onshore	Federal	
2007	Soda Ash (tons)	Withheld	Withheld	Withheld	758,283	Onshore	Federal	
2007	Sodium Bi-Carbonate (tons)	Withheld	Withheld	Withheld	161,456	Onshore	Federal	
2007	Sodium Products (tons)	Withheld	Withheld	Withheld	369,872	Onshore	Federal	
2007	Zinc Concentrate (tons)	Withheld	Withheld	Withheld	128	Onshore	Federal	
2007	Gas (mcf)	WV	54023	Grant County	25,487	Onshore	Federal	
2007	Gas (mcf)	WV	54041	Lewis County	11,766	Onshore	Federal	
2007	Gas (mcf)	WV	54059	Mingo County	102,848	Onshore	Federal	
2007	Gas (mcf)	WV	54071	Pendleton County	27,135	Onshore	Federal	
2007	Gas (mcf)	WV	54075	Pocahontas County	69,751	Onshore	Federal	
2007	Gas (mcf)	WV	54077	Preston County	42,499	Onshore	Federal	
2007	Gas (mcf)	WV	54083	Randolph County	21,344	Onshore	Federal	
2007	Gas (mcf)	WV	54093	Tucker County	217,288	Onshore	Federal	
2007	Gas (mcf)	WV	54109	Wyoming County	1,730	Onshore	Federal	
2007	Coal (tons)	WY	56005	Campbell County	360,352,214	Onshore	Federal	
2007	Coal (tons)	WY	56007	Carbon County	W	Onshore	Federal	
2007	Coal (tons)	WY	56009	Converse County	20,820,403	Onshore	Federal	
2007	Coal (tons)	WY	56023	Lincoln County	W	Onshore	Federal	
2007	Coal (tons)	WY	56037	Sweetwater County	3,029,163	Onshore	Federal	
